language,x1,x2,x3,x4,x5,x6
jehh1245,t,3,k,u,a,y
hala1252,t,3,k,u,3,y
reng1252,T,3,k,o,-,y
bahn1262,h,3,k,o,-,-
bahn1262,7,a,k,o,-,-
bahn1262,7,a,k,o,-,-
seda1262,r,3,n,o,-,N
roma1331,t,3,k,o,-,N
cuaa1241,k,-,-,o,-,7
cuaa1241,r,a,n,o,-,N
alak1253,-,-,N,o,-,k
tali1257,n,-,d,o,-,N
lave1248,h,-,l,o,-,N
nyah1249,h,-,l,o,-,N
sapu1248,h,a,r,o,-,-
jeng1241,h,-,r,o,-,N
lave1249,-,-,d,o,-,N
chra1242,n,-,k,o,-,-
bulo1242,-,-,k,o,-,-
cent1992,-,-,k,o,-,-
cent1992,-,-,k,a,-,w
cent1992,t,a,k,o,-,-
koho1244,N,-,k,o,-,-
east2333,-,-,k,a,-,w
tamp1251,N,-,k,o,-,-
