language,x1,x2,x3,x4,x5,x6,x7
jehh1245,k,3,T,u,h,-,-
hala1252,k,3,T,u,h,-,-
reng1252,-,-,T,u,h,-,-
bahn1262,k,3,s,o,h,-,-
bahn1262,k,3,s,o,h,-,-
bahn1262,k,3,s,o,h,-,-
seda1262,k,3,T,o,w,-,-
roma1331,k,3,T,o,h,-,-
cuaa1241,k,a,s,o,h,-,-
alak1253,k,3,T,o,h,-,-
tali1257,7,3,T,o,h,-,-
lave1248,k,-,T,o,h,-,-
nyah1249,g,-,y,o,h,-,-
sapu1248,k,a,T,o,h,-,-
lave1249,k,3,y,o,h,-,-
chra1242,T,-,h,o,h,-,-
bulo1242,T,-,h,o,h,-,-
cent1992,-,-,d,3,b,3,T
cent1992,-,-,s,3,p,E,T
cent1992,-,-,s,o,h,-,-
koho1244,T,-,h,o,h,-,-
east2333,-,-,h,a,k,-,-
east2333,-,-,s,o,h,-,-
tamp1251,k,a,s,o,h,-,-
