language,x1,x2,x3,x4,x5,x6,x7
jehh1245,p,-,-,h,-,a,m
hala1252,m,3,-,h,-,a,m
reng1252,m,3,-,h,-,a,m
bahn1262,p,-,-,h,-,a,m
bahn1262,p,-,-,h,-,a,m
bahn1262,p,-,-,h,-,a,m
seda1262,m,3,-,h,e,a,m
roma1331,p,3,-,h,-,E,m
cuaa1241,p,-,-,h,-,a,p
alak1253,p,a,N,h,-,a,m
tali1257,7,3,-,h,-,a,m
lave1248,p,-,-,h,-,3,m
nyah1249,p,-,-,h,-,a,m
sapu1248,p,a,-,h,-,a,m
jeng1241,p,-,-,h,-,a,m
lave1249,p,-,-,h,-,a,m
chra1242,n,-,-,h,-,a,m
bulo1242,m,-,-,h,-,a,m
cent1992,N,-,-,h,-,a,m
cent1992,N,-,-,h,-,a,m
cent1992,m,-,-,h,-,a,m
koho1244,m,-,-,h,-,a,m
east2333,m,-,-,h,-,a,m
tamp1251,p,-,-,h,-,a,m
