language,x1,x2,x3,x4,x5,x6,x7
jehh1245,t,3,-,h,-,a,m
hala1252,t,3,-,h,-,a,m
reng1252,t,3,-,h,-,a,m
bahn1262,t,3,-,h,N,a,m
bahn1262,t,3,-,h,N,a,m
bahn1262,t,3,-,h,N,a,m
seda1262,t,3,-,h,E,3,m
roma1331,t,3,-,h,-,a,m
cuaa1241,t,-,-,h,-,3,m
alak1253,t,a,N,h,-,a,m
tali1257,t,3,N,h,-,a,m
lave1248,t,-,-,h,-,a,m
nyah1249,t,-,-,h,-,a,m
sapu1248,t,-,-,h,-,a,m
jeng1241,t,-,-,h,-,a,m
lave1249,t,-,-,h,-,a,m
chra1242,p,-,-,h,-,a,m
bulo1242,p,-,-,h,-,a,m
cent1992,p,-,-,h,-,a,m
cent1992,p,-,-,h,-,o,m
cent1992,p,-,-,h,-,a,m
koho1244,p,-,-,h,-,a,m
east2333,p,-,-,h,-,a,m
tamp1251,t,3,N,h,-,a,m
