language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
seda1262,-,-,p,-,r,E,-,-,y,-,-
alak1253,-,-,p,a,h,a,-,-,T,-,-
tali1257,-,-,b,-,r,a,-,-,S,-,-
lave1248,-,-,p,-,h,a,-,-,T,-,-
nyah1249,-,-,p,-,h,a,-,-,T,-,-
sapu1248,-,-,p,a,h,a,-,-,T,-,-
jeng1241,-,-,p,-,h,a,-,-,T,-,-
lave1249,-,-,p,-,h,a,-,-,T,-,-
chra1242,s,i,k,i,-,-,-,-,-,e,7
bulo1242,-,-,k,3,r,-,-,-,S,E,-
koho1244,-,-,b,-,r,a,-,-,s,-,-
tamp1251,-,-,-,-,r,3,p,u,k,-,-
