language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
jehh1245,-,-,-,k,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-
hala1252,-,-,-,k,-,-,r,-,-,-,-,-,-,-,a,m,-,-,-,-
reng1252,-,-,-,-,-,-,l,-,-,-,-,-,-,-,o,N,p,3,l,i
bahn1262,-,-,-,p,3,-,l,-,-,-,-,-,-,-,E,-,-,-,-,-
bahn1262,-,-,-,p,3,-,l,-,-,-,-,-,-,-,E,-,-,-,-,-
bahn1262,-,-,-,p,3,-,l,-,-,-,-,-,-,-,E,-,-,-,-,-
seda1262,-,-,-,h,3,d,r,E,-,-,-,-,-,-,3,-,-,-,-,-
roma1331,l,o,N,p,-,-,l,-,-,-,-,-,-,-,o,-,-,-,-,y
cuaa1241,-,-,-,k,a,-,r,-,-,-,-,-,-,-,3,m,-,-,-,-
cuaa1241,-,-,-,t,-,-,r,-,-,-,-,-,-,-,a,k,-,-,-,-
cuaa1241,-,-,-,k,-,-,l,-,-,-,-,-,-,-,a,y,-,-,-,-
alak1253,-,-,-,7,-,-,l,o,N,-,-,-,k,-,o,7,-,-,-,-
lave1248,-,-,-,7,-,-,l,o,N,-,-,-,l,-,o,7,-,-,-,-
nyah1249,-,-,-,-,-,-,-,-,-,-,-,-,k,-,o,7,-,-,-,-
nyah1249,-,-,-,-,-,-,-,-,n,-,-,-,t,-,E,-,-,-,-,-
sapu1248,-,-,-,-,-,-,l,o,N,7,a,n,s,3,3,-,-,-,-,-
jeng1241,-,-,-,-,-,-,n,-,-,-,-,-,s,-,3,-,-,-,-,-
lave1249,-,-,-,-,-,-,r,-,T,-,-,-,h,-,3,-,-,-,-,-
chra1242,-,-,-,g,-,-,l,-,-,-,-,-,-,-,E,-,-,-,-,-
chra1242,-,-,-,k,3,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-
bulo1242,-,-,-,k,3,-,S,-,-,-,-,-,-,-,o,p,-,-,-,-
cent1992,-,-,-,k,3,-,n,-,-,-,-,-,-,-,a,m,-,-,-,-
cent1992,-,-,-,k,3,-,n,-,-,-,-,-,-,-,a,m,-,-,-,-
koho1244,-,-,-,g,-,-,l,-,-,-,-,-,-,-,e,-,-,-,-,-
east2333,-,-,-,-,-,-,n,-,-,-,-,-,-,-,a,m,-,-,-,-
tamp1251,p,a,-,7,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
