language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
jehh1245,s,i,7,-,-,n,a,n,-,-,-
hala1252,h,3,7,-,-,n,3,l,-,-,-
reng1252,-,-,7,-,-,w,E,y,-,-,-
bahn1262,-,-,7,-,-,w,E,y,-,-,-
bahn1262,-,-,7,-,-,w,E,y,-,-,-
bahn1262,-,-,7,-,-,w,E,y,-,-,-
roma1331,-,-,7,-,-,-,o,y,-,-,-
cuaa1241,-,-,N,-,-,-,o,y,-,-,-
alak1253,t,a,7,-,-,-,o,y,-,-,-
tali1257,-,-,7,-,-,-,3,T,-,o,t
lave1248,-,-,N,-,-,-,o,k,-,-,-
nyah1249,-,-,k,-,-,u,o,-,-,-,-
sapu1248,-,-,k,-,-,u,o,-,-,-,-
jeng1241,-,-,k,r,k,u,-,-,-,-,-
lave1249,-,-,k,-,-,u,-,-,-,-,-
chra1242,-,-,g,-,-,-,u,7,-,-,-
bulo1242,-,-,g,-,-,-,o,7,-,-,-
cent1992,7,-,g,-,-,-,o,k,-,-,-
cent1992,7,-,g,-,-,-,o,k,-,-,-
cent1992,-,-,k,-,-,-,u,7,-,-,-
east2333,-,-,g,-,-,-,u,k,-,-,-
tamp1251,-,-,N,-,-,-,w,7,a,e,-
