language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
jehh1245,k,3,d,r,a,-,-,-,m,-,-
hala1252,k,-,-,r,3,-,-,-,m,-,-
reng1252,h,-,-,m,3,-,-,-,n,-,-
seda1262,h,-,-,-,E,-,-,-,n,-,-
roma1331,t,-,-,-,3,t,a,u,h,-,-
cuaa1241,h,-,-,-,i,-,a,m,7,-,-
cuaa1241,7,-,-,N,3,-,-,-,n,-,-
alak1253,y,-,-,-,a,-,-,-,w,-,-
tali1257,T,-,-,-,o,-,-,-,7,-,-
lave1248,d,-,-,-,3,-,-,-,7,-,-
nyah1249,7,-,-,-,u,-,-,-,-,-,-
sapu1248,7,-,-,-,3,-,-,-,n,-,-
sapu1248,l,-,-,-,a,-,-,-,y,-,-
jeng1241,7,-,-,-,3,-,-,-,n,-,-
lave1249,7,-,-,-,3,-,-,-,n,-,-
chra1242,v,-,-,-,3,-,-,-,n,-,-
bulo1242,7,-,-,m,3,-,-,-,k,-,-
cent1992,7,-,-,-,o,-,-,-,k,-,-
cent1992,7,-,-,-,3,-,-,-,k,-,-
cent1992,7,-,-,-,3,-,-,-,k,-,-
koho1244,r,-,-,-,3,-,-,-,r,3,s
koho1244,7,-,-,-,u,-,-,-,r,-,-
east2333,7,-,-,-,3,-,-,-,k,-,-
tamp1251,7,-,-,i,3,-,-,-,N,-,-
