language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
jehh1245,-,-,-,k,3,-,y,-,a,l,-
hala1252,-,-,-,k,3,-,y,-,a,l,-
reng1252,-,-,-,k,3,-,y,-,a,l,-
bahn1262,-,-,-,k,-,-,y,-,a,l,-
bahn1262,-,-,-,k,-,-,y,-,a,l,-
bahn1262,-,-,-,k,-,-,y,-,a,l,-
seda1262,-,-,-,k,h,-,i,-,e,-,-
roma1331,-,-,-,k,h,-,i,-,a,L,-
cuaa1241,-,-,-,k,-,-,h,-,i,l,-
alak1253,-,-,-,k,a,r,y,-,a,l,-
tali1257,-,-,-,k,-,-,i,-,a,l,-
lave1248,-,-,-,k,-,-,y,3,3,l,-
nyah1249,-,-,-,k,-,-,y,-,e,w,-
sapu1248,b,r,i,k,-,-,-,-,a,y,u
jeng1241,-,-,-,k,a,-,y,-,3,w,-
lave1249,-,-,-,k,3,-,y,-,3,w,-
chra1242,-,-,-,T,-,-,h,-,a,l,-
bulo1242,-,-,-,T,-,-,-,-,a,l,-
cent1992,-,-,-,T,-,-,-,-,a,l,-
cent1992,-,-,-,T,-,-,-,-,a,l,-
cent1992,-,-,-,s,-,-,y,-,a,l,-
koho1244,-,-,-,T,-,-,-,-,a,l,-
east2333,p,-,o,h,-,-,h,-,a,l,-
tamp1251,-,-,-,k,h,-,y,-,a,l,-
