language,x1,x2,x3,x4,x5,x6,x7,x8
jehh1245,7,-,n,-,-,-,a,w
hala1252,7,-,n,-,-,-,a,w
reng1252,7,-,n,-,-,-,a,w
bahn1262,7,-,n,-,-,-,a,w
bahn1262,h,-,l,-,-,-,E,-
bahn1262,7,-,n,-,-,-,a,w
bahn1262,7,-,n,-,-,-,a,w
seda1262,-,-,n,-,e,-,o,-
roma1331,-,-,n,-,-,-,a,w
cuaa1241,7,-,n,-,-,-,3,w
alak1253,t,a,m,-,-,-,a,y
tali1257,-,-,n,-,-,-,a,w
lave1249,-,-,n,-,d,-,a,m
lave1248,7,-,n,-,-,-,a,w
nyah1249,7,-,n,-,-,-,a,w
chra1242,-,-,m,-,-,-,E,-
bulo1242,7,-,m,-,-,-,e,-
cent1992,-,-,m,3,h,-,E,-
cent1992,-,-,m,3,h,a,e,-
cent1992,-,-,m,-,h,-,E,-
koho1244,t,3,m,-,-,-,e,-
east2333,-,-,m,-,h,-,a,y
tamp1251,-,-,n,-,-,-,a,w
