language,x1,x2,x3
jehh1245,r,i,h
hala1252,b,e,7
reng1252,k,3,t
bahn1262,T,o,7
bahn1262,T,o,7
bahn1262,T,o,7
seda1262,p,a,-
cuaa1241,b,E,T
alak1253,t,o,m
tali1257,b,o,k
lave1249,b,3,k
sapu1248,b,3,k
lave1248,b,3,k
nyah1249,b,3,k
bulo1242,k,o,t
cent1992,k,3,t
cent1992,k,3,t
cent1992,k,3,t
koho1244,k,3,t
east2333,T,a,p
east2333,k,a,t
tamp1251,T,o,7
