language,x1,x2,x3,x4,x5,x6
jehh1245,7,-,y,-,u,7
hala1252,h,-,3,m,o,h
reng1252,-,-,y,-,u,7
bahn1262,h,-,l,-,i,-
bahn1262,7,-,y,-,u,7
bahn1262,h,-,l,-,i,-
seda1262,r,-,-,-,e,-
roma1331,7,-,y,-,u,7
cuaa1241,7,-,y,-,o,7
alak1253,k,-,-,-,E,T
lave1249,d,u,-,-,-,N
sapu1248,k,a,m,-,a,m
lave1248,h,-,m,-,o,7
nyah1249,h,-,m,-,o,7
bulo1242,p,-,h,-,o,N
koho1244,-,-,T,-,u,-
east2333,-,-,d,-,i,r
east2333,k,-,h,-,i,r
tamp1251,7,-,y,o,u,7
