language,x1,x2,x3,x4,x5,x6,x7
jehh1245,N,-,-,u,k,-,-
hala1252,N,-,-,o,k,-,-
reng1252,N,-,-,o,k,-,-
bahn1262,k,-,-,o,N,-,-
bahn1262,k,-,-,o,N,-,-
bahn1262,k,-,-,o,N,-,-
seda1262,N,-,-,o,-,-,-
roma1331,p,u,-,o,t,-,-
roma1331,p,a,-,u,N,-,-
cuaa1241,d,-,-,o,t,-,-
alak1253,k,-,-,o,r,-,-
tali1257,g,-,-,o,r,-,-
nyah1249,n,u,-,o,-,-,-
sapu1248,k,-,-,o,N,-,-
jeng1241,T,-,-,a,n,d,u
lave1249,T,-,-,3,n,d,u
chra1242,g,u,N,-,-,-,-
bulo1242,b,3,n,3,m,-,-
cent1992,p,3,n,3,m,-,-
cent1992,p,3,n,3,m,-,-
cent1992,y,-,-,o,k,-,-
koho1244,b,3,n,3,m,-,-
east2333,y,-,-,o,k,-,-
tamp1251,p,a,n,3,m,-,-
