language,x1,x2,x3,x4,x5,x6,x7,x8
jehh1245,s,i,7,N,-,a,y,-
hala1252,h,3,7,N,-,a,y,-
reng1252,h,3,7,N,-,a,y,-
bahn1262,7,a,t,-,-,a,y,h
bahn1262,7,a,t,-,-,a,y,h
bahn1262,h,3,t,-,-,o,l,-
seda1262,h,3,-,N,-,e,-,-
roma1331,t,3,-,h,-,a,y,-
cuaa1241,s,a,-,N,-,3,y,-
alak1253,T,3,-,N,-,a,y,-
tali1257,w,-,-,-,-,a,T,-
lave1248,h,-,-,N,-,a,y,-
nyah1249,-,-,-,N,-,-,y,E
sapu1248,s,a,-,N,-,a,y,-
jeng1241,t,r,-,N,-,a,y,-
lave1249,T,3,-,N,-,a,y,-
chra1242,-,-,-,N,-,a,y,-
bulo1242,-,-,-,N,-,a,y,-
cent1992,-,-,-,N,-,a,y,-
cent1992,-,-,-,N,-,o,y,-
cent1992,-,-,-,N,-,a,y,-
koho1244,-,-,-,N,-,a,y,-
east2333,-,-,-,d,-,a,N,-
east2333,-,-,-,w,-,a,T,-
east2333,m,3,-,5,m,a,5,-
tamp1251,T,a,-,N,h,a,y,7
