language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
jehh1245,t,3,k,-,l,-,i,-,-,h
hala1252,-,-,k,-,l,-,i,-,-,h
reng1252,-,-,r,3,l,-,3,-,-,m
reng1252,-,-,k,3,d,-,u,-,-,N
reng1252,-,-,b,-,-,-,o,-,-,N
bahn1262,-,-,k,-,l,-,i,-,-,h
bahn1262,-,-,k,-,l,-,i,-,-,h
bahn1262,-,-,k,-,l,-,i,-,-,h
seda1262,-,-,k,-,l,-,E,-,-,h
roma1331,-,-,k,-,l,a,u,-,-,h
cuaa1241,-,-,k,-,l,-,e,-,-,h
alak1253,-,-,7,-,l,-,i,-,-,h
tali1257,-,-,k,-,l,-,e,-,-,h
lave1249,-,-,k,-,l,-,i,-,-,h
sapu1248,-,-,k,-,l,-,i,-,e,h
lave1248,-,-,k,-,l,-,e,-,-,h
nyah1249,-,-,k,-,l,-,i,-,e,h
chra1242,-,-,t,3,l,-,i,-,-,h
bulo1242,-,-,k,-,l,-,e,-,-,h
bulo1242,-,-,7,a,t,-,o,-,-,p
cent1992,-,-,7,-,-,-,a,t,o,p
cent1992,-,-,k,-,-,-,3,t,o,p
cent1992,N,-,k,-,l,-,a,-,-,T
koho1244,-,-,-,-,d,-,u,-,-,h
east2333,-,-,-,-,l,-,a,-,-,T
east2333,-,-,-,-,b,-,o,-,-,N
tamp1251,-,-,-,-,l,-,E,-,-,7
