language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
reng1252,b,-,-,-,l,-,-,o,-,-,-,-,-,-
bahn1262,-,-,-,-,t,3,n,u,h,7,u,5,-,-
bahn1262,-,-,-,-,t,3,n,u,h,-,-,-,-,-
bahn1262,-,-,-,-,t,3,n,u,h,-,-,-,-,-
seda1262,-,-,-,-,T,-,-,o,y,-,-,-,-,-
roma1331,-,-,-,-,p,-,-,u,L,-,-,-,-,-
alak1253,p,-,-,-,-,-,-,u,h,-,-,-,-,-
tali1257,b,-,-,-,l,-,-,o,-,-,-,-,-,-
lave1248,b,-,-,-,r,-,-,u,k,-,-,-,-,-
nyah1249,b,-,-,-,r,-,-,u,k,-,-,-,-,-
sapu1248,-,-,-,-,t,-,-,u,h,-,-,-,-,-
jeng1241,-,-,-,-,t,-,-,u,h,-,-,-,-,-
lave1249,k,r,3,-,7,-,-,3,h,-,-,-,-,-
chra1242,-,-,-,-,v,-,-,u,h,-,-,-,-,-
bulo1242,-,-,-,-,b,-,-,u,h,-,-,-,-,-
cent1992,-,-,-,-,b,-,-,u,h,-,3,n,a,k
cent1992,-,-,-,-,n,-,-,o,k,-,-,-,-,-
cent1992,-,-,-,-,p,-,-,u,h,-,-,-,-,-
koho1244,-,-,-,-,b,-,-,u,h,-,-,-,-,-
east2333,d,-,o,7,b,-,-,u,h,-,-,-,-,-
