language,x1,x2,x3,x4,x5,x6,x7
jehh1245,-,-,b,-,i,-,N
hala1252,-,-,b,-,i,-,N
reng1252,-,-,b,-,i,-,N
bahn1262,-,-,b,-,e,-,5
bahn1262,-,-,b,-,e,-,5
bahn1262,-,-,b,-,e,-,5
seda1262,-,-,p,-,E,-,N
roma1331,-,-,p,-,u,k,N
cuaa1241,-,-,v,-,i,-,k
alak1253,-,-,p,-,i,-,N
tali1257,-,-,b,-,i,-,N
lave1248,-,-,b,-,i,-,N
nyah1249,-,-,b,-,i,-,N
sapu1248,-,-,b,-,i,-,N
lave1249,-,-,b,-,i,-,N
chra1242,-,-,v,-,e,-,5
bulo1242,-,-,b,-,e,-,N
cent1992,-,-,b,-,e,-,5
cent1992,-,-,b,-,e,-,5
cent1992,7,a,p,t,o,-,N
koho1244,-,-,b,-,e,-,N
east2333,-,-,b,-,i,-,N
tamp1251,-,-,p,-,a,-,5
