language,x1,x2,x3,x4,x5,x6
jehh1245,-,t,r,u,a,N
hala1252,-,t,r,o,a,N
reng1252,-,t,r,o,-,N
bahn1262,-,t,r,o,-,N
bahn1262,-,t,r,o,-,N
bahn1262,-,t,r,o,-,N
seda1262,-,t,r,o,3,N
roma1331,-,t,x,o,-,N
cuaa1241,-,t,r,u,3,k
alak1253,n,t,-,u,-,N
tali1257,-,t,r,u,3,N
lave1248,-,t,r,u,o,N
nyah1249,-,t,r,u,o,N
sapu1248,-,t,r,u,-,N
jeng1241,-,t,r,u,-,N
lave1249,-,t,r,u,-,N
chra1242,-,t,r,o,-,N
bulo1242,-,t,r,o,-,N
cent1992,-,t,r,o,-,N
cent1992,-,t,r,o,-,N
cent1992,-,t,r,a,w,N
koho1244,-,-,g,u,-,N
east2333,-,t,r,o,-,N
tamp1251,-,t,r,o,-,N
