language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
hala1252,t,3,N,w,-,i,-,l,-,-,-
reng1252,-,-,h,v,-,u,-,l,-,-,-
bahn1262,7,a,-,p,-,o,-,m,-,-,-
bahn1262,7,a,-,p,-,o,-,m,-,-,-
bahn1262,h,3,-,p,-,o,-,m,-,-,-
seda1262,t,3,-,v,-,o,-,-,-,-,-
seda1262,t,3,-,v,e,3,-,N,-,-,-
roma1331,-,-,-,v,-,u,-,L,-,-,-
cuaa1241,t,a,-,w,-,i,-,l,-,-,-
cuaa1241,-,-,-,p,-,o,-,p,-,-,-
alak1253,k,a,m,p,-,o,-,m,-,-,-
tali1257,7,3,-,l,-,o,-,m,-,-,-
lave1249,m,-,-,p,-,o,-,m,-,-,-
lave1248,-,-,-,w,-,a,-,l,-,-,-
nyah1249,-,-,-,p,-,o,-,m,-,-,-
bulo1242,-,-,-,m,-,u,-,l,-,-,-
bulo1242,r,-,-,w,-,3,-,l,-,-,-
cent1992,-,-,-,m,-,u,-,l,-,-,-
cent1992,-,-,-,m,-,-,-,l,-,3,m
cent1992,-,-,-,-,-,-,-,r,w,a,N
koho1244,-,-,-,w,-,i,-,l,-,-,-
east2333,-,-,-,w,-,3,-,l,-,-,-
tamp1251,-,-,-,w,-,3,-,l,-,-,-
tamp1251,-,-,-,m,-,o,u,l,-,-,-
