language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
jehh1245,T,u,7,k,-,3,-,d,-,o,k,-,-
hala1252,-,-,-,k,-,-,-,r,-,u,m,-,-
reng1252,-,-,-,k,-,3,-,d,-,o,k,-,-
bahn1262,-,-,-,k,-,3,-,d,-,3,p,-,-
bahn1262,-,-,-,7,m,u,-,r,-,-,-,-,-
bahn1262,-,-,-,7,-,o,-,n,-,-,-,-,-
bahn1262,-,-,-,k,-,3,-,d,-,3,p,-,-
bahn1262,-,-,-,7,-,o,-,n,-,-,-,-,-
bahn1262,-,-,-,k,-,3,-,d,-,3,p,-,-
seda1262,-,-,-,k,-,3,-,t,-,o,3,-,-
roma1331,-,-,-,k,-,3,-,t,u,o,k,-,-
cuaa1241,-,-,-,k,-,a,-,d,-,o,k,-,-
cuaa1241,-,-,-,p,-,a,-,d,-,u,-,-,-
alak1253,-,-,-,p,-,a,-,t,-,o,k,-,-
lave1248,-,-,-,-,-,-,-,d,-,o,k,-,-
nyah1249,-,-,-,-,-,-,-,d,-,o,k,-,-
chra1242,-,-,-,-,-,-,-,-,-,-,p,o,n
bulo1242,-,-,-,-,-,-,-,-,-,-,p,o,n
koho1244,-,-,-,n,-,-,-,d,-,3,p,-,-
east2333,-,-,-,7,-,-,-,-,-,a,p,-,-
east2333,-,-,-,-,-,-,-,-,-,-,p,u,n
tamp1251,-,-,-,k,-,a,n,t,-,3,N,-,-
