language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
jehh1245,-,-,-,-,r,-,-,-,E,-,N
hala1252,-,-,-,-,r,-,-,-,E,a,N
reng1252,-,-,-,h,r,-,-,-,i,-,N
bahn1262,-,-,-,h,r,-,-,-,E,-,N
bahn1262,-,-,-,h,r,-,-,-,E,-,N
bahn1262,-,-,-,h,r,-,-,-,E,-,N
seda1262,-,-,-,h,r,-,-,-,i,-,N
roma1331,-,-,-,h,x,-,-,-,E,k,N
cuaa1241,-,-,-,h,r,-,-,-,E,-,k
alak1253,-,-,-,k,l,-,-,-,a,-,m
tali1257,-,-,-,-,r,-,i,-,3,-,N
sapu1248,m,u,y,k,l,-,-,-,a,-,m
lave1248,-,-,-,k,l,-,-,-,a,-,m
nyah1249,-,-,-,k,l,-,-,-,a,-,m
chra1242,-,-,-,-,r,-,3,y,E,-,N
bulo1242,-,-,-,-,r,h,i,-,a,-,N
cent1992,-,-,-,-,r,h,y,-,a,-,N
koho1244,-,-,-,-,r,h,i,-,a,-,N
east2333,-,-,-,-,-,h,i,-,e,-,N
tamp1251,-,-,-,-,r,a,y,-,a,-,N
