language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
jehh1245,-,l,-,-,l,-,o,w,7,-,-
hala1252,-,l,3,-,l,-,o,-,7,-,-
hala1252,-,k,3,-,m,-,a,-,n,-,-
reng1252,-,t,3,-,h,-,a,-,n,-,-
bahn1262,-,s,3,-,s,-,E,-,k,-,-
bahn1262,-,s,3,-,s,-,E,-,k,-,-
bahn1262,-,d,3,-,d,-,i,-,k,-,-
cuaa1241,-,h,-,-,m,-,o,-,T,-,-
alak1253,-,t,a,r,p,-,o,-,T,-,-
tali1257,-,7,3,-,k,i,3,-,t,-,-
lave1249,-,T,-,-,-,-,3,-,7,-,-
sapu1248,-,t,a,-,p,u,a,-,t,-,-
lave1248,h,k,-,-,-,i,a,-,t,-,-
nyah1249,-,g,-,-,-,i,a,-,t,-,-
chra1242,-,k,-,-,-,i,e,-,t,-,-
bulo1242,-,r,-,-,-,-,a,N,r,u,h
cent1992,-,7,a,-,k,e,3,-,t,-,-
cent1992,-,t,3,-,b,-,u,-,T,-,-
koho1244,-,k,-,-,-,i,a,-,t,-,-
east2333,-,k,-,-,-,i,e,-,t,-,-
tamp1251,-,t,3,-,p,u,a,-,t,-,-
