language,x1,x2,x3,x4,x5,x6,x7,x8
jehh1245,-,-,-,m,-,a,y,-
hala1252,-,-,-,m,-,a,w,-
reng1252,-,-,7,m,-,a,w,-
bahn1262,-,-,-,b,-,a,-,-
bahn1262,-,-,-,b,-,a,-,-
bahn1262,-,-,-,b,-,a,-,-
seda1262,-,-,-,b,-,a,w,-
roma1331,-,-,-,m,-,a,y,-
cuaa1241,-,-,-,b,-,a,-,-
alak1253,-,-,-,m,-,-,p,a
tali1257,-,-,-,7,-,3,b,a
lave1248,-,-,-,T,-,E,h,-
nyah1249,-,-,-,T,-,E,h,-
sapu1248,T,a,7,T,-,E,h,-
sapu1248,-,-,-,T,-,E,h,-
jeng1241,-,-,-,T,-,E,h,-
lave1249,-,-,-,T,-,e,h,-
chra1242,-,-,-,v,-,a,-,-
bulo1242,-,-,-,b,-,a,-,-
cent1992,-,-,-,b,-,a,-,-
cent1992,-,-,-,b,-,a,-,-
cent1992,-,-,-,p,-,a,-,-
koho1244,-,-,-,k,-,o,y,-
east2333,-,-,-,b,-,a,-,-
tamp1251,-,-,-,p,i,3,-,-
