language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
jehh1245,p,-,r,-,-,o,S,-,-,-
hala1252,7,-,5,-,-,e,7,-,-,-
reng1252,-,-,r,3,n,o,h,-,-,-
bahn1262,k,3,T,-,-,u,N,-,-,-
bahn1262,k,3,T,-,-,u,N,-,-,-
bahn1262,k,3,T,-,-,u,N,-,-,-
seda1262,-,-,t,-,-,e,-,-,-,-
seda1262,-,-,s,-,-,o,n,-,-,-
roma1331,-,-,7,-,-,o,N,h,a,w
cuaa1241,-,-,y,-,-,3,t,-,-,-
cuaa1241,-,-,k,-,-,i,l,-,-,-
alak1253,T,-,r,-,-,o,N,-,-,-
tali1257,7,3,r,-,-,u,S,-,-,-
lave1248,7,-,g,-,-,o,h,-,-,-
nyah1249,-,-,g,-,-,o,h,-,-,-
sapu1248,7,-,g,-,-,o,h,-,-,-
jeng1241,-,-,g,-,-,o,h,-,-,-
lave1249,-,-,g,-,-,o,h,-,-,-
chra1242,-,-,T,-,-,o,N,-,-,-
bulo1242,-,-,T,-,-,o,N,-,-,-
cent1992,-,-,T,-,-,o,N,-,-,-
cent1992,-,-,T,-,-,o,N,-,-,-
cent1992,-,-,T,-,-,o,-,-,-,-
koho1244,-,-,T,-,-,o,N,-,-,-
east2333,-,-,t,-,-,o,y,-,-,-
east2333,-,-,n,-,-,u,r,-,-,-
tamp1251,-,-,7,-,l,3,N,-,-,-
