language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
jehh1245,n,a,h,7,-,-,-,-,-,m,a
hala1252,-,-,-,7,-,-,-,-,-,m,a
reng1252,-,-,-,7,-,-,-,-,-,m,a
bahn1262,g,a,h,7,-,-,-,-,-,m,a
bahn1262,g,a,h,7,-,-,-,-,-,m,a
bahn1262,g,a,h,7,-,-,-,-,-,m,a
roma1331,-,-,h,3,-,-,-,-,-,m,a
cuaa1241,-,-,-,-,-,-,-,-,-,b,3
alak1253,p,a,-,h,-,-,t,3,-,m,-
tali1257,-,-,-,7,-,-,-,3,-,m,a
lave1248,-,-,-,h,-,-,-,-,-,m,a
nyah1249,-,-,-,m,-,-,-,-,-,m,a
sapu1248,-,-,-,s,-,-,-,a,-,m,a
jeng1241,-,-,-,p,a,w,T,a,-,m,a
lave1249,-,-,-,T,-,-,-,3,-,m,a
chra1242,-,-,-,-,-,-,-,-,-,m,a
bulo1242,-,-,-,-,-,-,-,-,-,m,a
cent1992,k,-,-,h,-,-,-,a,N,m,a
cent1992,k,-,-,h,-,-,-,o,N,m,o
cent1992,-,-,-,-,-,-,-,-,-,m,a
koho1244,-,-,-,-,-,-,-,-,-,m,a
east2333,-,-,-,-,-,-,-,-,-,m,a
tamp1251,-,-,-,s,-,-,-,a,-,m,a
