language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
jehh1245,7,-,-,-,n,-,o,-,-,S,-,-,-,-,-,-
hala1252,7,-,-,-,n,-,o,y,-,h,-,-,-,-,-,-
reng1252,p,-,-,-,l,-,i,g,3,l,-,-,-,-,-,-
bahn1262,-,-,-,-,n,-,u,y,-,h,-,-,-,-,-,-
bahn1262,-,-,-,-,n,-,u,y,-,h,-,-,-,-,-,-
bahn1262,-,-,-,-,n,-,u,y,-,h,-,-,-,-,-,-
seda1262,-,-,-,-,n,-,u,y,-,h,-,-,-,-,-,-
seda1262,-,-,-,-,7,-,i,-,-,h,i,3,m,-,-,-
cuaa1241,-,-,-,-,-,-,-,-,-,s,-,u,m,-,-,-
alak1253,-,-,-,-,k,-,-,-,-,l,-,3,m,-,-,-
tali1257,-,-,-,-,k,-,-,-,-,l,-,o,m,l,o,7
nyah1249,-,-,-,-,n,u,a,y,-,h,-,-,-,-,-,-
sapu1248,-,-,-,-,T,-,a,-,-,h,-,3,m,-,-,-
jeng1241,p,-,-,-,l,-,a,y,-,t,-,u,N,-,-,-
lave1249,-,-,-,-,t,-,3,r,-,b,-,3,n,-,-,-
chra1242,p,l,a,y,n,-,u,-,-,s,-,-,-,-,-,-
bulo1242,-,-,-,-,n,-,u,-,-,s,-,-,-,-,-,-
cent1992,p,l,a,y,n,-,u,-,-,S,-,-,-,-,-,-
koho1244,-,-,-,-,n,-,u,-,-,s,-,-,-,-,-,-
east2333,-,-,-,-,n,-,-,-,-,h,-,a,m,-,-,-
tamp1251,-,-,-,-,n,o,u,-,-,s,-,-,-,-,-,-
