language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
jehh1245,-,-,-,r,-,-,-,-,-,-,E,N,-,-
hala1252,-,-,-,s,-,-,-,o,-,-,a,r,-,-
reng1252,-,-,-,d,-,-,-,-,-,-,a,N,-,-
bahn1262,-,-,-,h,-,-,-,3,N,w,a,N,-,-
bahn1262,-,-,-,h,-,-,-,3,N,w,a,N,-,-
bahn1262,-,-,-,h,-,-,-,3,N,w,a,N,-,-
seda1262,-,-,-,7,-,-,-,-,m,-,o,t,-,-
cuaa1241,-,-,-,7,-,-,-,a,l,w,a,-,-,-
cuaa1241,-,-,-,-,-,-,-,-,-,w,o,N,-,-
cuaa1241,-,-,-,-,-,-,-,-,-,7,a,g,a,y
alak1253,p,3,p,l,-,-,-,-,-,-,a,m,-,-
tali1257,-,-,n,d,-,-,-,-,-,-,a,N,-,-
lave1249,-,-,-,r,e,7,p,3,-,p,a,5,-,-
sapu1248,-,-,-,d,-,-,-,-,-,-,a,N,-,-
lave1248,-,-,-,d,-,-,-,-,-,-,a,N,-,-
nyah1249,-,-,-,d,-,-,-,-,-,-,a,N,-,-
nyah1249,-,-,-,y,-,-,-,-,-,-,a,w,-,-
chra1242,-,-,-,w,-,-,-,-,-,-,o,N,-,-
bulo1242,-,-,-,w,-,-,-,-,-,-,a,N,-,-
cent1992,-,-,-,y,-,-,-,-,-,-,o,-,-,-
koho1244,-,-,-,t,-,-,-,-,-,-,i,N,-,-
east2333,-,-,-,w,-,-,-,-,-,-,a,N,-,-
tamp1251,-,-,-,p,-,-,-,i,-,-,3,l,-,-
