language,x1,x2,x3
jehh1245,k,a,p
hala1252,k,a,p
reng1252,k,a,p
bahn1262,k,a,p
bahn1262,k,a,p
bahn1262,k,a,p
seda1262,k,a,-
roma1331,k,a,p
cuaa1241,k,a,p
alak1253,k,a,p
tali1257,k,a,p
lave1249,k,a,p
sapu1248,k,a,p
lave1248,k,a,p
nyah1249,k,a,p
chra1242,k,a,p
bulo1242,k,a,p
cent1992,k,a,p
cent1992,k,o,p
cent1992,k,a,p
koho1244,k,a,p
east2333,k,a,p
tamp1251,k,a,p
