language,x1,x2,x3,x4,x5,x6,x7,x8
jehh1245,t,3,m,-,-,-,o,w
hala1252,t,3,m,-,-,-,o,u
reng1252,h,-,m,-,-,-,u,-
bahn1262,t,3,m,-,-,-,o,-
bahn1262,t,3,m,-,-,-,o,-
bahn1262,t,3,m,-,-,-,o,-
seda1262,h,-,m,-,-,-,o,w
roma1331,h,-,-,-,-,-,a,w
cuaa1241,-,-,p,h,-,-,a,w
alak1253,t,a,m,-,-,-,o,-
tali1257,7,3,m,-,-,-,o,-
lave1249,t,3,m,-,-,-,o,-
sapu1248,t,-,m,-,-,-,o,-
lave1248,t,3,m,-,-,-,o,-
nyah1249,-,-,n,w,-,-,o,-
chra1242,t,3,m,-,-,-,o,-
bulo1242,t,3,m,-,-,a,u,-
cent1992,t,3,m,-,-,-,u,T
cent1992,t,3,m,-,-,-,a,w
cent1992,l,-,-,-,-,-,u,k
koho1244,l,-,-,-,-,-,u,7
east2333,-,-,m,-,-,-,a,w
tamp1251,7,-,m,h,m,a,o,-
