language,x1,x2,x3,x4,x5,x6,x7
jehh1245,t,3,b,-,o,-,k
hala1252,d,3,b,-,o,a,k
hala1252,-,-,k,-,o,-,7
reng1252,t,3,b,-,o,-,k
bahn1262,-,-,k,-,o,-,k
bahn1262,-,-,k,-,o,-,k
bahn1262,-,-,k,-,o,-,k
seda1262,-,-,b,-,o,-,N
roma1331,k,3,p,u,o,-,k
cuaa1241,-,-,k,-,o,-,7
alak1253,-,-,p,-,o,-,k
lave1249,-,-,b,-,o,-,k
sapu1248,-,-,b,-,o,-,k
lave1248,7,-,b,-,o,-,k
nyah1249,-,-,b,-,o,-,k
chra1242,-,-,v,-,o,-,7
bulo1242,-,-,b,-,o,-,k
bulo1242,N,-,l,-,a,-,N
cent1992,N,-,l,-,a,-,N
cent1992,-,-,b,-,o,-,k
cent1992,-,-,b,-,a,w,k
koho1244,-,-,b,-,o,-,-
east2333,-,-,b,u,o,-,k
tamp1251,-,-,b,-,a,-,k
