language,x1,x2,x3,x4,x5
jehh1245,d,-,-,a,k
jehh1245,h,-,-,a,w
hala1252,h,-,-,a,w
reng1252,h,-,-,a,w
bahn1262,h,-,-,a,w
bahn1262,h,-,-,a,w
bahn1262,h,-,-,a,w
seda1262,h,E,-,o,-
roma1331,h,-,-,a,w
cuaa1241,s,-,-,o,t
cuaa1241,g,a,m,a,k
alak1253,t,-,-,3,k
lave1248,h,-,-,a,w
nyah1249,h,-,-,a,w
sapu1248,d,-,-,3,k
jeng1241,d,-,-,3,k
lave1249,h,-,-,a,w
chra1242,h,-,-,a,w
bulo1242,h,-,-,a,w
cent1992,h,-,-,a,w
koho1244,h,-,-,a,w
east2333,h,-,-,a,w
tamp1251,h,-,-,a,w
