language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
jehh1245,k,3,-,p,-,-,a,N,t,-,i
reng1252,k,3,-,p,-,-,a,N,t,-,i
bahn1262,-,-,-,p,3,l,a,7,-,-,-
bahn1262,k,3,-,p,-,-,a,N,-,-,-
bahn1262,-,-,-,p,3,l,a,7,-,-,-
bahn1262,-,-,-,p,3,l,a,7,-,-,-
seda1262,k,3,-,p,E,-,3,N,-,-,-
roma1331,-,-,-,p,-,l,a,7,t,a,y
cuaa1241,-,-,-,p,-,l,a,-,-,-,-
alak1253,T,a,-,p,-,-,a,N,-,-,-
tali1257,7,3,-,p,-,-,a,N,-,-,-
sapu1248,t,a,-,p,-,-,a,N,-,-,-
lave1248,h,-,-,p,-,-,a,N,-,-,-
nyah1249,-,-,-,p,-,-,a,N,-,-,-
chra1242,l,3,-,p,-,-,a,N,-,-,-
bulo1242,-,-,-,p,-,-,a,N,-,-,-
cent1992,-,-,-,p,-,-,a,N,t,-,i
cent1992,-,-,-,p,-,-,a,N,t,-,i
cent1992,m,-,-,p,-,-,a,N,-,-,-
koho1244,-,-,-,p,-,-,a,N,-,-,-
east2333,-,-,-,p,-,-,a,N,t,-,i
tamp1251,t,a,m,p,-,-,a,N,-,-,-
