language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
jehh1245,-,-,m,3,-,N,-,a,-,y,-
hala1252,-,-,b,3,-,N,-,a,-,y,-
reng1252,-,-,m,3,-,n,-,u,-,y,h
bahn1262,-,-,b,3,-,N,-,a,-,y,-
bahn1262,-,-,b,3,-,N,-,a,-,y,-
bahn1262,-,-,b,3,-,N,-,a,-,y,-
seda1262,-,-,-,-,-,N,-,e,-,-,-
roma1331,-,-,m,3,-,n,-,u,-,y,S
cuaa1241,-,-,m,3,-,n,-,i,-,h,-
alak1253,-,-,p,a,r,N,-,a,-,y,-
tali1257,-,-,7,3,-,N,-,a,-,y,-
lave1248,-,-,p,-,-,n,-,u,-,s,-
nyah1249,-,-,n,-,-,n,-,u,y,h,-
sapu1248,-,-,b,-,-,r,-,u,i,h,-
jeng1241,-,-,m,a,-,n,-,i,-,h,-
lave1249,-,-,b,3,-,n,-,i,-,h,-
chra1242,t,a,m,u,-,n,-,-,-,-,-
bulo1242,-,-,b,-,-,n,-,e,-,h,-
cent1992,-,-,b,3,-,n,-,u,-,S,-
cent1992,-,-,p,3,-,n,-,u,-,S,-
cent1992,-,-,h,-,-,-,-,w,-,e,-
cent1992,-,-,p,-,-,-,-,u,-,-,-
koho1244,-,-,T,a,-,-,-,u,-,-,-
east2333,-,-,-,-,-,n,-,a,-,w,-
tamp1251,-,-,p,a,-,n,o,u,-,s,-
