language,x1,x2,x3,x4,x5,x6,x7,x8
jehh1245,-,-,t,-,3,l,i,7
hala1252,-,-,T,i,3,-,-,N
reng1252,-,-,m,-,a,-,-,t
bahn1262,-,-,m,-,a,-,-,t
bahn1262,7,a,n,-,a,-,-,n
bahn1262,-,-,m,-,a,-,-,t
bahn1262,h,3,n,-,a,-,-,n
seda1262,7,i,n,-,a,-,-,y
roma1331,-,-,m,-,a,-,-,t
cuaa1241,-,-,d,-,a,-,-,t
cuaa1241,-,-,7,-,a,-,-,l
alak1253,-,-,T,-,a,n,o,7
tali1257,-,-,7,-,3,l,o,m
lave1248,-,-,m,-,o,-,-,h
lave1249,-,-,m,-,a,-,-,t
chra1242,s,-,-,-,a,-,-,7
bulo1242,t,3,m,-,o,-,-,h
cent1992,-,-,m,-,o,-,-,h
koho1244,t,3,m,-,o,-,-,h
east2333,-,-,n,-,a,-,-,n
tamp1251,s,-,-,-,E,-,-,T
