language,x1,x2,x3,x4,x5
jehh1245,d,o,h,-,-
hala1252,-,-,7,a,m
reng1252,-,-,7,a,m
bahn1262,-,-,7,a,n
bahn1262,-,-,7,a,m
bahn1262,-,-,7,a,n
bahn1262,-,-,7,a,n
seda1262,-,-,7,a,m
roma1331,-,-,7,a,m
cuaa1241,-,-,7,a,m
alak1253,-,-,7,a,m
tali1257,-,-,T,u,n
lave1248,-,-,7,a,m
nyah1249,-,-,7,3,m
sapu1248,-,-,7,a,m
lave1249,-,-,7,a,m
chra1242,-,-,7,a,n
bulo1242,-,-,7,a,n
cent1992,-,-,7,3,n
cent1992,-,-,7,a,n
cent1992,-,-,7,3,n
koho1244,-,-,p,a,-
koho1244,-,-,7,a,y
east2333,-,-,7,a,n
tamp1251,-,-,7,o,n
