language,x1,x2,x3,x4,x5,x6,x7,x8
jehh1245,-,-,t,-,-,E,k,-
hala1252,-,-,t,-,-,E,k,-
reng1252,b,3,d,-,r,o,-,-
reng1252,-,-,t,-,-,E,k,-
bahn1262,-,-,t,-,-,E,T,-
bahn1262,-,-,t,-,-,E,T,-
bahn1262,-,-,t,-,-,E,T,-
seda1262,-,-,t,-,-,e,-,-
roma1331,-,-,p,-,-,3,p,o
cuaa1241,-,-,t,-,-,E,T,-
alak1253,p,-,l,-,-,a,N,-
tali1257,-,-,t,-,-,a,T,-
lave1248,-,-,t,-,-,e,T,-
nyah1249,-,-,t,-,-,e,T,-
sapu1248,-,-,t,-,-,E,T,-
lave1249,-,-,m,p,u,a,t,-
chra1242,-,-,t,-,-,a,T,-
bulo1242,-,-,t,-,-,a,T,-
cent1992,-,-,t,-,-,a,T,-
cent1992,-,-,t,-,-,a,T,-
koho1244,-,-,t,-,-,a,T,-
east2333,b,-,l,-,-,o,-,-
east2333,-,-,t,-,-,a,T,-
tamp1251,-,-,b,-,-,a,r,o
