language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
jehh1245,-,7,-,-,-,-,e,m,-,-
hala1252,-,7,-,-,-,n,i,-,-,-
reng1252,-,T,-,-,-,-,o,p,-,-
bahn1262,-,7,-,-,-,y,E,m,-,-
bahn1262,-,7,-,-,-,y,E,m,-,-
bahn1262,-,7,-,-,-,y,E,m,-,-
seda1262,-,p,-,-,-,-,o,-,-,-
roma1331,-,p,-,-,-,-,i,-,-,-
cuaa1241,-,7,-,-,-,-,e,p,-,-
lave1248,-,p,-,-,-,-,E,-,-,-
nyah1249,-,p,-,-,-,-,E,-,-,-
sapu1248,-,m,-,-,u,s,a,y,-,-
lave1249,T,h,-,-,-,-,a,y,-,-
bulo1242,-,-,-,-,-,-,-,m,a,y
cent1992,k,h,a,n,a,y,-,m,a,y
east2333,-,-,-,-,-,-,-,m,E,-
tamp1251,-,7,-,n,-,d,3,i,-,s
