language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
jehh1245,7,-,l,-,-,o,-,7,-,-,-
hala1252,p,3,t,-,-,o,a,m,-,-,-
reng1252,-,-,l,-,-,o,-,7,-,-,-
bahn1262,b,a,-,-,-,-,-,t,-,-,-
bahn1262,l,3,l,-,-,E,-,7,-,-,-
seda1262,7,-,n,-,-,a,-,y,-,-,-
roma1331,-,-,l,-,-,o,-,7,-,-,-
cuaa1241,s,-,-,-,-,E,-,t,-,-,-
alak1253,-,-,N,-,-,a,-,l,-,-,-
tali1257,-,-,m,-,-,o,-,h,-,-,-
lave1248,-,-,n,-,-,o,-,h,-,-,-
lave1248,-,-,-,-,-,-,-,h,g,a,l
nyah1249,-,-,d,-,-,u,-,k,-,-,-
sapu1248,-,-,d,-,-,u,-,k,-,-,-
jeng1241,-,-,l,-,-,3,-,h,-,-,-
lave1249,-,-,n,-,-,o,-,h,-,-,-
lave1249,-,-,T,h,g,a,-,w,-,-,-
chra1242,-,-,g,-,-,3,-,t,-,-,-
bulo1242,-,-,g,-,-,3,-,t,-,-,-
cent1992,-,-,k,-,-,i,-,t,-,-,-
cent1992,-,-,g,-,-,3,-,t,-,-,-
cent1992,7,-,g,-,-,3,-,t,-,-,-
koho1244,-,-,g,-,-,i,-,t,-,-,-
east2333,-,-,g,-,-,3,-,t,-,-,-
tamp1251,7,-,l,-,-,o,-,7,-,-,-
