language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
jehh1245,-,-,5,a,-,-,N,-,-,-
hala1252,-,-,5,3,-,-,N,n,a,y
reng1252,-,-,t,3,-,-,N,-,-,-
bahn1262,k,3,t,3,-,-,N,-,-,-
bahn1262,k,3,t,3,-,-,N,-,-,-
bahn1262,k,3,t,3,-,-,N,-,-,-
seda1262,-,-,t,3,m,a,N,-,-,-
roma1331,-,-,t,a,k,-,N,-,-,-
cuaa1241,-,-,t,a,m,e,N,-,-,-
alak1253,n,-,t,o,-,-,N,-,-,-
tali1257,7,3,s,o,-,-,N,-,-,-
lave1249,-,-,d,o,-,-,N,-,-,-
sapu1248,-,-,d,3,-,-,N,-,-,-
lave1248,-,-,s,o,-,-,N,-,-,-
nyah1249,-,-,s,a,-,-,N,-,-,-
chra1242,-,-,T,a,-,-,N,-,-,-
bulo1242,-,-,t,a,-,-,N,-,-,-
cent1992,k,3,t,a,-,-,N,-,-,-
cent1992,k,3,t,o,-,-,N,-,-,-
cent1992,y,a,t,-,-,-,-,-,-,-
koho1244,-,-,k,-,-,-,l,-,o,-
koho1244,-,-,k,3,-,-,n,-,o,-
east2333,-,-,t,o,-,-,N,-,-,-
tamp1251,t,3,t,a,-,-,N,-,-,-
