language,x1,x2,x3,x4,x5,x6,x7,x8
jehh1245,-,-,-,-,d,-,o,k
hala1252,-,-,-,-,d,-,o,k
reng1252,-,-,-,-,d,-,o,k
bahn1262,-,-,-,-,d,-,o,k
bahn1262,-,-,-,-,d,-,o,k
bahn1262,-,-,-,-,d,-,o,k
seda1262,-,-,-,-,t,-,o,-
roma1331,-,-,-,-,t,u,o,k
cuaa1241,7,o,t,a,l,-,o,k
cuaa1241,-,-,-,-,d,-,o,k
alak1253,-,-,-,-,m,-,3,w
tali1257,-,-,7,a,n,m,a,w
lave1248,-,-,-,-,N,-,o,k
nyah1249,-,-,-,-,n,-,i,w
sapu1248,-,-,-,-,n,-,i,w
jeng1241,-,-,-,-,n,-,i,w
lave1249,-,-,-,-,n,-,i,w
chra1242,-,-,-,-,d,-,o,7
bulo1242,-,-,-,-,d,-,o,k
cent1992,-,-,-,-,d,-,o,k
cent1992,-,-,-,-,d,-,o,k
cent1992,-,-,-,-,t,-,o,k
koho1244,-,-,-,-,d,o,u,-
east2333,-,-,-,-,d,-,o,k
tamp1251,-,-,-,-,t,-,o,k
