language,x1,x2,x3,x4,x5,x6,x7
jehh1245,-,-,T,u,-,a,7
hala1252,-,-,T,u,-,3,7
reng1252,-,-,T,o,-,-,7
bahn1262,7,-,y,u,-,-,7
bahn1262,7,-,y,u,-,-,7
bahn1262,7,-,5,u,-,-,7
seda1262,-,-,T,o,-,-,w
cuaa1241,-,-,T,u,-,a,7
alak1253,7,a,T,u,-,a,7
tali1257,-,-,T,o,-,-,7
lave1248,7,-,T,u,-,o,7
nyah1249,-,-,y,u,-,o,7
sapu1248,-,-,T,u,-,o,7
jeng1241,-,-,T,u,-,-,7
lave1249,-,-,T,u,-,-,-
chra1242,-,-,s,-,-,a,t
bulo1242,-,-,s,-,r,a,t
cent1992,-,-,s,3,r,a,t
cent1992,-,-,s,3,x,a,t
koho1244,-,-,s,3,r,a,t
east2333,-,-,s,-,r,a,t
tamp1251,-,-,y,3,-,u,7
