language,x1,x2,x3,x4,x5,x6
roma1331,d,e,h,-,-,-
alak1253,k,a,k,-,a,y
tali1257,7,3,w,i,3,N
lave1248,-,-,p,n,a,m
bulo1242,-,-,b,7,o,n
cent1992,-,-,b,-,o,n
koho1244,-,-,b,-,o,n
east2333,-,-,7,u,o,n
