language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
jehh1245,k,3,d,-,-,a,-,w,d,-,-,o,k
hala1252,g,3,d,-,-,o,-,w,-,-,-,-,-
reng1252,-,-,l,-,-,e,-,l,-,-,-,-,-
reng1252,k,3,d,-,-,3,-,w,t,3,m,o,t
reng1252,k,3,d,-,-,3,-,w,-,-,-,-,-
bahn1262,-,-,T,-,-,a,-,k,-,-,-,-,-
bahn1262,-,-,T,-,-,a,-,k,-,-,-,-,-
bahn1262,-,-,-,-,-,-,-,k,l,-,-,E,5
bahn1262,-,-,-,-,-,-,-,k,l,-,-,E,5
bahn1262,-,-,T,-,-,a,-,k,-,-,-,-,-
seda1262,k,3,t,-,-,a,-,w,-,-,-,-,-
roma1331,h,3,T,-,-,o,-,k,-,-,-,-,-
cuaa1241,s,a,d,-,-,a,-,k,-,-,-,-,-
cuaa1241,T,a,r,-,-,3,-,k,-,-,-,-,-
alak1253,-,-,d,-,-,-,-,u,-,-,-,-,-
tali1257,-,-,d,-,-,a,-,w,-,-,-,-,-
lave1248,h,-,d,-,-,o,-,w,-,-,-,-,-
nyah1249,-,-,r,-,-,u,-,-,-,-,-,-,-
jeng1241,-,-,r,-,-,E,-,7,-,-,-,-,-
lave1249,t,-,r,3,y,a,-,w,-,-,-,-,-
chra1242,-,-,d,-,-,u,-,-,-,-,-,-,-
bulo1242,-,-,d,-,-,u,-,-,-,-,-,-,-
cent1992,5,-,T,-,-,w,a,t,-,-,-,-,-
koho1244,-,-,d,-,-,u,-,-,-,-,-,-,-
east2333,-,-,N,-,-,a,-,p,-,-,-,-,-
east2333,-,-,d,-,-,u,-,-,-,-,-,-,-
tamp1251,s,a,t,-,-,a,-,k,-,-,-,-,-
