language,x1,x2,x3,x4,x5,x6,x7,x8
jehh1245,-,r,3,-,m,u,a,n
hala1252,-,-,-,-,m,i,3,r
reng1252,-,r,3,-,m,w,a,n
bahn1262,-,r,3,m,w,-,a,n
bahn1262,-,r,3,-,m,-,3,n
bahn1262,-,r,3,-,h,i,a,k
seda1262,-,r,3,-,b,-,E,n
cuaa1241,-,l,3,-,-,-,-,l
alak1253,-,7,a,-,t,-,a,n
tali1257,-,7,3,-,b,-,a,t
lave1248,7,d,-,-,-,-,a,n
nyah1249,-,l,u,-,-,-,a,T
sapu1248,-,d,-,-,-,-,e,n
lave1249,-,d,-,-,-,-,o,n
chra1242,-,-,-,-,p,-,u,h
bulo1242,-,r,-,-,b,-,a,n
koho1244,-,l,3,-,b,-,3,n
east2333,-,-,-,-,b,-,a,n
east2333,-,d,-,-,h,-,u,m
tamp1251,-,l,a,-,p,-,a,t
