language,x1,x2,x3,x4,x5,x6,x7
jehh1245,h,-,u,t,d,a,k
hala1252,h,-,u,t,-,-,-
reng1252,7,-,u,7,-,-,-
bahn1262,5,-,a,7,-,-,-
bahn1262,7,-,E,t,-,-,-
bahn1262,7,-,E,t,-,-,-
seda1262,7,-,o,w,-,-,-
roma1331,7,-,E,t,-,-,-
cuaa1241,h,-,o,T,-,-,-
alak1253,T,-,o,k,-,-,-
tali1257,h,-,o,T,-,-,-
tali1257,s,-,e,t,-,-,-
lave1248,7,-,o,k,-,-,-
nyah1249,7,-,o,k,-,-,-
sapu1248,7,-,o,k,-,-,-
jeng1241,5,-,e,t,-,-,-
lave1249,5,-,e,t,-,-,-
chra1242,h,-,u,T,-,-,-
bulo1242,7,-,o,m,-,-,-
cent1992,5,-,e,t,-,-,-
cent1992,5,-,e,t,-,-,-
cent1992,5,-,e,t,-,-,-
koho1244,h,-,u,T,-,-,-
east2333,5,-,e,t,-,-,-
tamp1251,7,a,e,t,-,-,-
