language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
jehh1245,-,-,-,d,-,-,u,-,m,-,-
hala1252,-,-,-,d,-,-,u,-,m,-,-
reng1252,-,-,-,d,-,-,u,-,m,-,-
bahn1262,-,-,b,r,-,-,e,-,-,-,-
bahn1262,-,-,b,r,-,-,e,-,-,-,-
bahn1262,-,-,b,r,-,-,e,-,-,-,-
bahn1262,-,-,-,d,-,-,u,-,m,-,-
seda1262,-,-,-,k,-,-,-,-,h,E,y
seda1262,-,-,-,t,-,-,u,3,m,-,-
cuaa1241,-,-,-,d,-,-,o,-,p,-,-
alak1253,-,-,p,r,-,-,o,-,N,-,-
tali1257,-,-,b,r,-,-,o,-,N,-,-
lave1249,-,-,-,T,-,-,a,-,h,-,-
sapu1248,-,-,-,d,-,-,3,-,m,-,-
lave1248,-,-,-,d,-,-,u,-,m,-,-
nyah1249,-,-,-,d,-,-,u,-,m,-,-
chra1242,-,-,p,r,-,h,o,-,-,-,-
bulo1242,-,-,-,d,-,-,o,-,m,-,-
cent1992,-,-,-,k,3,h,a,-,5,-,-
cent1992,-,-,-,k,3,h,o,-,5,-,-
cent1992,-,-,-,T,-,-,a,-,N,-,-
koho1244,-,-,p,h,-,-,u,-,N,-,-
east2333,-,-,b,r,-,-,o,-,N,-,-
tamp1251,k,a,h,r,-,-,3,-,y,-,-
