language,x1,x2,x3,x4,x5,x6,x7,x8
jehh1245,t,3,p,-,-,-,a,l
hala1252,-,-,p,-,-,-,a,r
reng1252,-,-,p,-,-,-,a,r
bahn1262,-,-,p,-,-,-,a,r
bahn1262,-,-,p,-,-,-,a,r
bahn1262,-,-,p,-,-,-,a,r
seda1262,-,-,k,3,n,i,a,N
roma1331,-,-,p,-,-,-,a,L
cuaa1241,-,-,p,-,-,-,o,l
alak1253,-,-,p,-,-,-,a,r
tali1257,-,-,p,-,-,-,a,r
lave1248,-,-,p,-,-,-,a,r
nyah1249,-,-,p,-,-,-,a,n
sapu1248,-,-,p,-,-,-,a,l
jeng1241,-,-,p,-,-,-,a,r
lave1249,-,-,p,-,-,-,a,r
chra1242,-,-,p,-,-,-,a,r
bulo1242,-,-,p,-,-,-,a,r
cent1992,-,-,p,-,-,-,a,3
cent1992,-,-,p,-,-,-,a,r
koho1244,-,-,p,-,-,-,a,r
east2333,-,-,p,-,-,-,a,r
tamp1251,-,-,p,-,-,-,a,r
