language,x1,x2,x3
jehh1245,m,a,t
hala1252,m,a,t
reng1252,m,a,t
bahn1262,m,a,t
bahn1262,m,a,t
bahn1262,m,a,t
seda1262,m,a,-
roma1331,m,a,t
cuaa1241,m,a,t
alak1253,m,a,t
tali1257,m,a,t
lave1249,m,a,t
sapu1248,m,a,t
lave1248,m,a,t
nyah1249,m,a,t
chra1242,m,a,t
bulo1242,m,a,t
cent1992,m,a,t
cent1992,m,o,t
cent1992,m,a,t
koho1244,m,a,t
east2333,m,a,t
tamp1251,m,a,t
