language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
jehh1245,k,-,3,-,m,-,a,-,y,-,-,h,-,-,-,-
hala1252,k,-,3,7,m,-,a,-,-,-,-,s,-,-,-,-
reng1252,k,-,3,-,m,-,E,-,-,-,-,S,-,-,-,-
bahn1262,k,-,3,-,d,-,3,-,-,-,-,7,-,-,-,-
bahn1262,k,-,3,-,d,-,3,-,-,-,-,7,-,-,-,-
seda1262,k,-,3,-,m,-,E,-,-,-,-,y,-,-,-,-
cuaa1241,k,-,a,-,m,-,3,-,-,-,-,l,-,-,-,-
sapu1248,k,-,3,-,m,-,a,-,-,-,-,w,-,-,-,-
lave1248,k,-,-,-,m,-,a,-,-,-,-,l,-,-,-,-
nyah1249,-,-,-,-,m,m,a,-,-,-,-,w,-,-,-,-
chra1242,-,-,-,-,p,-,-,-,-,-,-,r,-,-,e,5
koho1244,-,-,-,-,b,-,a,s,i,-,-,l,-,-,-,-
east2333,-,-,-,-,T,-,-,-,i,t,o,r,-,-,-,-
east2333,-,-,-,-,p,-,-,-,-,-,-,r,-,-,e,N
tamp1251,s,u,3,5,p,-,a,-,-,-,-,r,l,u,3,5
