language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
port1283,-,-,m,-,a,-,-,-,w,-
stan1288,-,-,m,-,a,-,n,-,o,-
stan1289,-,-,m,-,a,-,-,-,-,-
ital1282,-,-,m,-,a,-,n,-,o,-
neap1235,-,-,m,-,a,-,n,-,3,-
friu1240,-,-,m,-,a,-,N,-,-,-
roma1327,-,-,m,-,3,-,n,-,3,-
stan1290,-,-,m,-,E,-,-,-,-,-
wall1255,-,-,m,-,e,-,-,-,-,-
dutc1256,-,-,h,-,o,-,n,-,t,-
west2354,-,-,h,-,o,-,n,-,-,-
stan1295,-,-,h,-,a,-,n,-,t,-
luxe1241,-,-,h,-,o,-,n,-,t,-
swis1247,-,-,h,-,a,-,N,-,-,-
icel1247,-,-,h,-,E,-,n,-,d,-
swed1254,-,-,h,-,a,-,n,-,d,-
swed1254,-,-,h,-,a,-,n,-,d,-
faro1244,-,-,h,-,o,-,n,-,d,-
dani1285,-,-,h,-,o,-,n,-,-,-
lith1251,-,-,r,-,a,-,N,k,a,-
latv1249,-,-,r,u,o,-,-,k,o,-
czec1258,-,-,r,-,u,-,-,k,o,-
czec1258,-,-,r,-,u,-,-,k,a,-
slov1269,-,-,r,-,u,-,-,k,o,-
poli1260,-,-,r,-,a,-,-,k,a,-
poli1260,-,-,r,-,E,-,N,k,o,-
slov1268,-,-,r,-,o,-,-,k,o,-
ukra1253,-,-,r,-,u,-,-,k,o,-
rusy1239,-,-,r,-,u,-,-,k,o,-
bela1254,-,-,r,-,u,-,-,k,o,-
russ1263,-,-,r,-,u,-,-,k,o,-
lowe1385,-,-,r,-,u,-,-,k,o,-
uppe1395,-,-,X,-,u,-,-,k,a,-
kash1274,-,-,r,-,o,-,N,k,o,-
bulg1262,-,-,r,-,3,-,-,k,o,-
mace1250,-,-,r,-,3,-,N,k,a,-
mace1250,-,-,r,-,3,-,N,k,a,-
mace1250,-,-,r,-,o,-,-,k,o,-
gawa1247,-,-,h,-,3,s,t,-,-,-
kala1373,t,-,h,-,E,-,r,-,-,-
khow1242,-,-,h,-,o,s,t,-,-,-
nort2665,-,-,u,-,o,s,-,-,-,-
hind1269,-,-,h,-,o,-,t,h,-,-
urdu1245,-,-,h,-,o,-,t,h,-,-
bhoj1244,-,-,h,-,o,-,t,h,-,-
maga1260,-,-,h,-,o,-,t,h,-,-
mait1250,-,-,h,-,o,-,t,h,-,-
mara1378,-,-,h,-,a,-,t,-,-,-
beng1280,-,-,h,-,a,-,t,-,-,-
assa1263,-,-,h,-,o,-,t,-,-,-
kash1277,-,-,-,-,o,-,t,h,3,-
kamv1242,-,-,d,-,i,S,t,-,-,-
ashk1246,-,-,d,-,u,s,t,-,-,-
west2369,-,-,d,-,E,s,t,h,-,-
bakh1245,-,-,d,-,a,s,-,-,-,-
kumz1235,-,-,d,-,i,s,t,-,-,-
nort2641,-,-,d,-,E,s,t,-,-,-
mode1248,-,-,S,-,e,-,r,-,i,-
cypr1249,-,-,S,-,E,-,r,-,i,n
pont1253,-,-,S,-,e,-,r,-,i,n
capp1239,-,-,S,-,e,-,r,-,-,-
apul1236,-,-,S,-,e,-,r,-,i,-
homs1234,t,s,h,-,E,-,r,k,h,-
nucl1235,d,-,z,-,E,-,r,k,h,-
iris1253,-,-,l,-,o,-,v,-,-,-
sinh1246,-,-,-,-,a,-,t,-,3,-
