language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27
beng1280,-,-,-,-,g,-,-,-,o,-,-,-,-,n,-,-,o,-,n,-,-,-,a,-,-,-,-
assa1263,-,-,-,-,h,-,-,-,i,-,-,s,o,p,k,-,o,-,r,-,-,-,o,-,-,-,-
kash1277,-,-,-,-,g,-,-,-,o,-,-,-,-,z,-,-,-,-,r,-,-,-,o,n,-,-,-
kamv1242,-,-,-,-,g,-,-,-,a,-,-,-,-,-,-,-,-,-,r,-,-,-,e,-,-,-,-
ashk1246,-,-,-,-,g,-,-,-,3,-,-,-,-,-,-,-,-,-,r,-,-,y,e,-,-,-,-
west2369,-,-,-,-,S,-,o,m,o,-,-,-,-,-,-,-,-,-,r,-,-,d,E,n,-,-,-
bakh1245,-,7,e,-,S,-,-,m,o,-,-,-,-,-,-,-,-,-,r,-,-,d,a,k,-,-,-
kumz1235,-,-,-,-,S,-,-,m,a,-,-,-,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-
mode1248,-,-,-,-,m,-,-,-,e,-,-,-,-,t,-,-,-,-,r,-,-,-,o,-,-,-,-
cypr1249,-,-,-,-,m,-,-,-,E,-,-,-,-,t,-,-,-,-,r,-,-,-,o,-,-,-,-
pont1253,-,-,-,-,m,-,-,-,e,-,-,-,-,t,-,-,-,-,r,-,-,-,o,-,-,-,-
capp1239,-,-,-,-,m,-,-,-,e,-,-,-,-,t,-,-,-,-,r,-,-,-,o,-,-,-,-
apul1236,-,-,-,-,m,-,-,-,e,-,-,-,-,t,-,-,-,-,r,-,-,a,o,-,-,-,-
homs1234,-,-,-,-,h,-,-,-,o,-,-,S,-,v,-,-,E,-,l,-,-,-,-,-,-,-,-
nucl1235,-,-,-,-,h,-,-,-,o,-,-,S,-,v,-,-,E,-,l,-,-,-,-,-,-,-,-
iris1253,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,r,-,-,-,i,Z,-,-,-
