language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
port1283,-,-,-,e,-,-,-,-,p,-,-,u,-,r,-,-,-,-,a,-,r,-
stan1288,-,-,-,e,-,-,-,m,p,-,-,u,-,X,-,-,-,-,a,-,r,-
stan1289,-,-,-,3,-,-,-,m,p,-,-,E,-,5,-,-,-,-,3,-,-,-
ital1282,-,-,-,s,-,-,-,-,p,-,-,i,n,d,-,Z,e,r,e,-,-,-
neap1235,-,-,-,-,-,-,-,-,v,-,-,u,t,t,-,-,-,-,a,-,-,-
friu1240,-,-,-,z,-,-,-,-,b,-,-,u,r,t,-,-,-,-,a,-,-,-
roma1327,-,-,-,a,-,-,3,m,p,-,-,i,n,d,-,Z,-,-,e,-,-,-
stan1290,-,-,-,-,-,-,-,-,p,-,-,u,-,s,-,-,-,-,e,-,-,-
wall1255,-,-,-,-,-,-,-,-,b,-,-,u,-,t,-,-,-,-,e,-,-,-
dutc1256,-,-,-,d,-,-,-,-,-,-,-,i,-,-,-,w,-,-,3,-,n,-
west2354,-,-,-,t,-,-,-,-,r,y,o,u,-,-,-,w,-,-,3,-,-,-
stan1295,-,-,-,S,-,-,-,-,-,-,-,i,-,-,-,b,-,-,-,-,m,-
luxe1241,-,-,-,d,-,-,-,-,r,-,-,e,-,-,-,k,-,-,3,-,n,-
swis1247,-,-,-,t,-,-,-,-,r,-,-,i,-,-,-,k,-,x,3,-,-,-
icel1247,-,-,-,-,-,-,-,-,-,-,-,i,-,t,-,h,-,-,a,-,-,-
swed1254,-,-,-,s,-,-,-,-,k,y,-,u,-,v,-,-,-,-,a,-,-,-
swed1254,-,-,-,S,-,-,-,-,x,-,-,3,-,t,-,-,-,-,a,-,-,-
faro1244,-,-,-,s,-,-,-,-,k,-,-,i,-,g,-,v,-,-,a,-,-,-
dani1285,-,-,-,s,-,-,-,-,g,-,-,o,-,-,-,b,-,-,3,-,-,-
lith1251,-,s,-,t,-,-,-,-,-,-,-,u,m,t,-,y,-,-,i,-,-,-
latv1249,-,g,-,r,-,-,-,-,-,-,-,u,s,t,-,-,-,-,-,-,-,-
czec1258,-,-,-,t,-,-,-,-,l,-,-,o,-,t,-,S,-,-,i,-,T,i
czec1258,-,-,-,t,-,-,-,-,l,-,-,o,-,t,-,S,-,-,i,-,t,-
slov1269,-,-,-,t,-,-,-,-,l,-,-,o,-,t,-,S,-,-,i,-,T,-
poli1260,-,-,-,p,-,-,-,-,x,-,-,a,-,t,-,s,-,-,-,-,-,-
poli1260,-,-,-,p,-,-,-,-,x,-,-,o,-,t,-,S,-,-,-,-,-,-
slov1268,-,-,-,p,-,-,-,-,-,-,-,o,-,t,i,s,-,k,o,-,t,i
ukra1253,-,S,-,t,-,-,o,w,x,-,-,o,-,t,-,-,-,-,i,-,-,-
rusy1239,-,-,-,d,-,r,u,l,y,-,-,o,-,t,-,-,-,-,3,-,-,-
bela1254,-,-,-,p,-,-,-,-,x,-,-,o,-,t,-,s,-,-,y,-,-,-
russ1263,-,-,-,t,-,-,a,l,k,-,-,o,-,t,-,-,-,-,y,-,-,-
lowe1385,-,-,-,t,-,-,-,-,w,-,-,o,-,t,-,s,-,-,3,-,S,-
uppe1395,-,-,-,t,-,-,-,-,w,-,-,u,-,t,-,S,-,-,i,t,S,-
kash1274,-,-,-,p,-,-,-,-,x,-,-,o,-,t,-,s,-,-,-,-,-,-
bulg1262,-,b,u,t,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-
mace1250,-,-,-,t,-,-,3,-,k,n,-,u,-,-,-,b,-,-,a,-,m,-
mace1250,-,-,-,t,-,-,3,-,k,n,-,u,-,-,-,v,-,-,a,-,m,-
mace1250,-,-,-,t,-,-,u,r,k,-,-,o,-,-,-,-,-,-,-,-,-,-
gawa1247,-,-,-,t,-,-,e,-,-,-,-,-,-,l,-,-,-,-,e,y,k,-
kala1373,-,-,-,t,-,-,o,-,x,-,-,-,-,8,-,-,-,-,a,-,g,-
khow1242,-,-,-,z,-,-,u,-,X,-,-,-,-,d,-,-,-,-,i,-,k,-
nort2665,-,-,-,d,a,m,3,-,k,-,-,E,-,t,-,-,-,-,o,-,u,-
hind1269,-,-,-,d,-,-,3,-,k,-,-,e,-,l,-,n,-,-,o,-,-,-
urdu1245,-,-,-,d,-,-,3,-,k,-,-,e,-,l,-,n,-,-,o,-,-,-
bhoj1244,-,-,-,d,-,-,3,-,k,-,-,e,-,l,-,n,-,-,o,-,-,-
maga1260,-,-,-,d,-,-,3,-,k,-,-,e,-,l,-,n,-,-,o,-,-,-
mait1250,-,-,-,d,-,-,3,-,k,-,-,e,-,l,-,-,-,-,3,-,b,-
mara1378,-,-,-,d,-,-,3,-,k,-,-,3,-,l,-,n,-,-,e,-,-,-
beng1280,-,-,-,t,-,-,-,-,h,-,-,E,-,l,-,-,-,-,a,-,-,-
assa1263,-,-,-,t,-,-,-,-,h,-,-,e,-,l,-,-,-,-,o,-,-,-
kash1277,-,-,-,d,-,-,o,-,b,-,-,o,-,v,o,n,-,-,-,-,-,-
kamv1242,-,-,-,s,-,-,-,-,p,-,-,-,-,-,-,-,-,-,i,-,-,-
bakh1245,-,-,-,-,-,h,o,-,l,-,-,-,-,d,o,r,-,-,a,-,k,-
kumz1235,-,-,-,t,-,S,i,-,k,-,-,-,-,d,o,7,-,-,a,-,-,-
mode1248,s,p,-,r,-,-,o,-,x,-,-,-,-,n,-,-,-,-,o,-,-,-
cypr1249,-,-,-,-,-,-,-,-,k,-,-,u,-,n,-,d,-,-,o,-,-,-
pont1253,-,-,-,-,-,-,-,-,k,-,-,u,-,n,-,d,-,-,o,-,-,-
capp1239,-,-,-,l,-,-,a,-,x,-,-,-,-,t,-,-,-,-,o,-,-,-
apul1236,-,-,-,-,-,-,a,m,b,-,-,o,-,n,-,-,-,-,o,-,-,-
homs1234,-,-,-,h,-,-,-,-,-,-,-,3,-,r,-,-,-,-,E,-,l,-
nucl1235,-,-,-,h,-,-,-,-,-,-,-,3,-,r,-,-,-,-,E,-,l,-
iris1253,-,b,w,r,-,-,-,-,w,-,-,u,-,Z,-,-,-,-,-,-,-,-
