language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26
port1283,-,o,-,-,m,-,-,-,a,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
stan1288,-,o,-,-,m,b,r,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
stan1289,-,o,-,-,m,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ital1282,w,o,-,-,m,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
neap1235,-,o,-,-,m,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
friu1240,-,o,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
roma1327,-,-,-,-,b,3,r,b,a,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-
stan1290,-,o,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
wall1255,-,o,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
dutc1256,-,-,-,-,m,-,-,-,o,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-
west2354,-,-,-,-,m,-,-,-,o,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-
stan1295,-,-,-,-,m,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-
luxe1241,-,-,-,-,m,-,-,-,o,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-
swis1247,-,-,-,-,m,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
icel1247,-,-,-,-,m,-,-,-,a,-,-,-,-,-,-,8,-,-,i,-,r,-,-,-,-,-
swed1254,-,-,-,-,m,-,-,-,a,-,-,-,-,-,-,8,-,-,e,-,r,-,-,-,-,-
swed1254,-,-,-,-,m,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-
faro1244,-,-,-,-,m,E,-,-,a,-,-,-,-,-,-,v,-,-,u,-,r,-,-,-,-,-
dani1285,-,-,-,-,m,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-
lith1251,-,-,-,-,v,y,-,-,i,-,-,r,-,-,a,s,-,-,-,-,-,-,-,-,-,-
latv1249,-,-,-,-,v,-,-,-,i,-,-,r,-,-,-,s,-,-,-,-,-,-,-,-,-,-
czec1258,-,-,-,-,m,-,-,-,u,-,-,-,-,-,-,Z,-,-,-,-,-,-,-,-,-,-
czec1258,-,-,-,-,m,-,-,-,u,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-
slov1269,-,-,-,-,m,-,-,-,u,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-
poli1260,-,-,-,-,m,-,-,-,o,-,-,-,-,-,-,Z,-,-,-,-,-,-,-,-,-,-
poli1260,-,-,-,-,m,-,-,-,E,w,-,-,-,-,-,S,t,S,3,z,n,o,-,-,-,-
slov1268,-,-,-,-,m,-,-,-,o,-,-,-,-,-,-,S,k,-,i,-,-,-,-,-,-,-
ukra1253,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,S,-,-,o,-,l,o,v,y,i,k
rusy1239,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,S,-,-,o,-,l,o,b,y,i,k
bela1254,-,-,-,-,m,-,-,-,u,S,-,t,-,-,-,S,-,-,3,-,n,o,-,-,-,-
russ1263,-,-,-,-,m,-,-,-,u,-,-,-,-,-,-,S,-,-,i,-,n,a,-,-,-,-
lowe1385,-,-,-,-,m,-,-,-,u,-,-,-,-,-,-,s,k,y,i,-,-,-,-,-,-,-
uppe1395,-,-,-,-,m,-,-,-,u,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-
kash1274,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,w,o,p,-,-,-
bulg1262,-,-,-,-,m,-,-,-,o,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-
mace1250,-,-,-,-,m,-,-,-,3,n,-,t,-,-,-,S,-,-,-,-,-,-,-,-,-,-
mace1250,-,-,-,-,m,-,-,-,3,n,-,t,-,-,-,S,-,-,-,-,-,-,-,-,-,-
mace1250,-,-,-,-,m,-,-,-,o,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-
gawa1247,-,-,-,-,m,a,n,-,u,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-
kala1373,-,-,-,-,m,-,-,-,i,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-
khow1242,-,-,-,-,m,-,-,-,o,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-
nort2665,-,-,-,-,v,-,-,-,i,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-
hind1269,-,o,d,-,m,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
urdu1245,-,-,-,-,m,-,-,-,3,-,-,r,-,-,-,d,-,-,-,-,-,-,-,-,-,-
urdu1245,-,o,d,-,m,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bhoj1244,-,-,-,-,m,-,-,-,3,-,-,-,-,-,-,n,-,3,i,-,-,-,-,-,-,-
maga1260,-,-,-,-,m,-,-,-,3,-,-,r,-,-,3,d,-,-,-,-,-,-,-,-,-,-
mait1250,-,3,d,3,m,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mara1378,-,-,-,-,p,-,-,-,u,-,-,r,-,-,u,S,-,-,-,-,-,-,-,-,-,-
beng1280,-,-,-,-,m,-,-,-,a,-,-,n,-,-,u,S,-,-,-,-,-,-,-,-,-,-
assa1263,-,-,-,-,m,-,-,-,o,-,-,n,-,-,u,h,-,-,-,-,-,-,-,-,-,-
kash1277,-,-,-,-,m,-,-,-,o,h,-,n,-,y,u,-,-,-,-,-,-,-,-,-,-,-
kamv1242,-,-,-,-,m,-,-,-,o,-,-,t,-,-,-,S,-,-,-,-,-,-,-,-,-,-
ashk1246,-,-,-,-,m,-,-,-,a,-,-,t,-,-,-,s,-,-,-,-,-,-,-,-,-,-
