language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
port1283,-,-,n,-,o,-,y,-,t,-,-,-,3,-,-
stan1288,-,-,n,-,o,-,-,-,t,S,-,-,e,-,-
stan1289,-,-,n,-,i,-,-,-,t,-,-,-,-,-,-
ital1282,-,-,n,-,o,-,-,-,t,-,-,-,e,-,-
neap1235,-,-,n,-,o,-,-,-,t,-,-,-,3,-,-
friu1240,-,-,5,-,o,-,-,-,t,-,-,-,-,-,-
roma1327,-,-,n,-,o,a,p,-,t,-,-,-,e,-,-
stan1290,-,-,n,y,i,-,-,-,-,-,-,-,-,-,-
wall1255,-,-,n,-,i,-,-,-,t,-,-,-,-,-,-
dutc1256,-,-,n,-,o,-,X,-,t,-,-,-,-,-,-
west2354,-,-,n,-,a,-,x,-,t,-,-,-,-,-,-
stan1295,-,-,n,-,a,-,X,-,t,-,-,-,-,-,-
luxe1241,-,-,n,-,u,3,S,-,t,-,-,-,-,-,-
swis1247,-,-,n,-,a,-,x,-,t,-,-,-,-,-,-
icel1247,-,-,n,-,o,u,h,-,t,-,-,-,-,-,-
swed1254,-,-,n,-,a,-,-,-,t,-,-,-,-,-,-
swed1254,-,-,n,-,a,-,-,-,t,-,-,-,-,-,-
faro1244,-,-,n,-,o,-,h,-,t,-,-,-,-,-,-
dani1285,-,-,n,-,a,-,-,-,d,-,-,-,-,-,-
lith1251,-,-,n,-,a,-,k,y,t,y,-,i,s,-,-
latv1249,-,-,n,-,o,-,k,-,t,-,-,-,s,-,-
czec1258,-,-,n,-,o,-,-,-,t,-,-,-,s,-,-
czec1258,-,-,n,-,o,-,-,-,t,-,-,-,s,-,-
slov1269,-,-,n,-,o,-,-,-,t,-,-,-,s,-,-
poli1260,-,-,n,-,o,-,-,-,t,-,-,-,s,-,-
poli1260,-,-,n,-,o,-,-,-,t,-,-,-,s,-,-
slov1268,-,-,n,-,o,-,-,-,t,-,-,-,S,-,-
ukra1253,-,-,n,y,i,-,-,-,t,-,-,-,S,-,-
rusy1239,-,-,n,y,i,-,-,-,t,-,-,-,S,-,-
bela1254,-,-,n,-,o,-,-,-,t,-,-,-,S,-,-
russ1263,-,-,n,-,o,-,-,-,t,-,-,-,S,-,-
lowe1385,-,-,n,-,o,-,-,-,t,-,-,-,s,-,-
uppe1395,-,-,n,-,u,-,-,-,t,-,-,-,s,-,-
kash1274,-,-,n,-,o,-,-,-,t,-,-,-,s,-,-
bulg1262,-,-,n,-,o,-,S,-,t,-,-,-,-,-,-
mace1250,b,-,y,-,e,-,-,-,t,-,-,-,S,e,r
mace1250,v,-,y,-,e,-,-,-,t,-,-,-,S,e,r
mace1250,-,-,n,-,o,-,-,-,T,-,-,-,-,-,-
gawa1247,-,e,l,-,-,-,-,-,-,-,-,-,-,-,-
kala1373,-,-,r,-,o,-,-,-,t,-,-,-,-,-,-
khow1242,-,-,-,-,-,-,-,-,t,S,h,u,i,-,-
nort2665,v,e,l,-,3,-,-,-,-,-,-,-,-,-,-
hind1269,-,-,r,-,o,-,-,-,t,-,-,-,-,-,-
urdu1245,-,-,r,-,o,-,-,-,t,-,-,-,-,-,-
bhoj1244,-,-,r,-,o,-,-,-,t,-,-,-,i,-,-
maga1260,-,-,r,-,o,-,-,-,t,-,-,-,-,-,-
mait1250,-,-,r,-,o,-,-,-,t,-,-,-,-,-,-
mara1378,-,-,r,-,a,-,-,-,t,r,-,-,3,-,-
beng1280,-,-,r,-,a,-,-,-,t,-,-,-,-,-,-
assa1263,-,-,r,-,o,-,-,-,t,-,-,-,i,-,-
kash1277,-,-,r,-,o,-,-,-,t,-,-,-,h,-,-
kamv1242,-,-,r,-,a,-,-,-,d,-,-,-,o,-,r
ashk1246,-,-,Z,-,a,-,-,-,t,-,-,-,a,-,r
west2369,-,-,S,-,E,-,-,-,b,-,-,-,-,-,-
bakh1245,-,-,S,-,3,-,-,-,w,-,-,-,-,-,-
kumz1235,-,-,S,-,a,-,-,-,w,-,-,-,-,-,-
mode1248,-,-,n,-,i,-,x,-,t,-,-,-,a,-,-
cypr1249,-,-,n,-,i,-,x,-,t,-,-,-,a,-,-
pont1253,-,-,n,-,i,-,x,-,t,-,-,-,3,-,-
capp1239,-,-,n,-,i,-,x,-,t,-,-,-,a,-,-
apul1236,-,-,n,-,i,-,f,-,t,-,-,-,a,-,-
homs1234,k,-,h,-,i,-,S,E,r,-,-,-,-,-,-
nucl1235,-,-,g,-,i,-,S,E,r,-,-,-,-,-,-
iris1253,-,-,-,-,i,-,-,-,S,-,-,-,3,-,-
