language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
mode1248,-,o,n,-,o,-,m,-,-,-,-,a,-,-,-,-
cypr1249,-,o,n,-,o,-,m,-,-,-,-,a,-,n,-,-
pont1253,-,o,n,-,o,-,m,-,-,-,-,a,-,n,-,-
capp1239,-,o,n,-,o,-,m,-,-,-,-,a,-,-,-,-
apul1236,-,-,n,-,o,-,m,-,-,-,-,a,-,-,-,-
anci1242,-,o,n,-,o,-,m,-,-,-,-,a,-,-,-,-
koin1234,-,o,n,-,o,-,m,-,-,-,-,a,-,-,-,-
tokh1243,-,-,5,-,e,-,m,-,-,-,-,-,-,-,-,-
tokh1242,-,-,5,-,o,-,m,-,-,-,-,-,-,-,-,-
sout2614,-,-,n,-,o,-,m,-,-,-,-,E,-,n,E,-
barb1262,-,-,n,-,u,-,m,-,-,-,-,E,-,n,E,-
lati1261,-,-,n,-,o,-,m,-,-,-,-,e,-,n,-,-
port1283,-,-,n,-,o,-,m,-,-,-,-,3,-,-,-,-
stan1288,-,-,n,-,o,-,m,-,b,-,r,e,-,-,-,-
stan1289,-,-,n,-,o,-,m,-,-,-,-,-,-,-,-,-
oldc1251,-,-,n,-,o,-,m,-,-,-,-,-,-,-,-,-
ital1282,-,-,n,-,o,-,m,-,-,-,-,e,-,-,-,-
neap1235,-,-,n,-,o,-,m,-,-,-,-,3,-,-,-,-
friu1240,-,-,n,-,o,-,N,-,-,-,-,-,-,-,-,-
roma1327,-,-,n,-,u,-,m,-,-,-,-,e,-,-,-,-
stan1290,-,-,n,-,o,-,-,-,-,-,-,-,-,-,-,-
wall1255,-,-,n,-,o,-,-,-,-,-,-,-,-,-,-,-
fran1269,-,-,n,-,o,-,-,-,-,-,-,-,-,-,-,-
oldh1241,-,-,n,-,a,-,m,-,-,-,-,o,-,-,-,-
midd1343,-,-,n,-,a,-,m,-,-,-,-,3,-,-,-,-
midd1321,-,-,n,-,a,-,m,-,-,-,-,3,-,-,-,-
olds1250,-,-,n,-,a,-,m,-,-,-,-,o,-,-,-,-
olde1238,-,-,n,-,o,-,m,-,-,-,-,o,-,-,-,-
dutc1256,-,-,n,-,a,-,m,-,-,-,-,-,-,-,-,-
oldf1241,-,-,n,-,o,-,m,-,-,-,-,a,-,-,-,-
west2354,-,-,n,-,a,-,m,-,-,-,-,3,-,-,-,-
stan1295,-,-,n,-,a,-,m,-,-,-,-,3,-,-,-,-
luxe1241,-,-,n,-,u,-,m,-,-,-,-,-,-,-,-,-
swis1247,-,-,n,-,a,-,m,-,-,-,-,3,-,-,-,-
goth1244,-,-,n,-,a,-,m,-,-,-,-,o,-,-,-,-
swed1254,-,-,n,-,a,-,m,-,p,-,-,n,-,-,-,-
swed1254,-,-,n,-,a,-,m,-,-,-,-,n,-,-,-,-
oldn1244,-,-,n,-,a,v,n,-,-,-,-,-,-,-,-,-
icel1247,-,-,n,-,a,-,p,-,-,-,-,n,-,-,-,-
faro1244,-,-,n,-,a,u,n,-,-,-,-,-,-,-,-,-
norw1259,-,-,n,-,o,v,n,-,-,-,-,-,-,-,-,-
norw1262,-,-,n,-,o,-,m,-,-,-,-,n,-,-,-,-
dani1285,-,-,n,-,o,w,n,-,-,-,-,-,-,-,-,-
elfd1234,-,-,n,-,o,-,m,-,E,-,-,n,-,-,-,-
lowe1385,-,-,-,-,-,-,m,-,-,-,y,i,-,-,-,-
uppe1395,-,-,-,-,-,-,m,-,e,E,n,o,-,-,-,-
kash1274,-,-,-,-,-,-,m,-,y,o,n,o,-,-,-,-
kash1274,-,-,y,-,i,-,m,-,y,-,-,o,-,-,-,-
slov1268,-,-,-,-,i,-,m,-,-,-,-,e,-,-,-,-
lowe1384,-,-,-,-,i,-,m,-,-,-,-,e,-,-,-,-
croa1245,-,-,-,-,i,-,m,-,-,-,-,E,-,-,-,-
chur1257,-,-,-,-,i,-,m,-,-,-,-,E,-,-,-,-
czec1258,-,-,-,-,y,-,m,-,y,-,-,e,-,-,-,-
czec1258,-,-,-,-,y,-,m,-,-,-,-,E,-,n,o,-
slov1269,-,-,-,-,-,-,m,-,-,-,-,E,-,n,o,-
poli1260,-,-,y,-,i,-,m,-,y,-,-,a,-,-,-,-
poli1260,-,-,-,-,i,-,m,y,y,-,-,E,-,-,w,-
ukra1253,-,-,-,-,i,-,m,y,y,-,-,o,-,-,-,-
rusy1239,-,-,-,-,i,-,m,n,y,-,-,o,-,-,-,-
bela1254,-,-,-,-,i,-,m,-,y,-,-,o,-,-,-,-
russ1263,-,-,-,-,i,-,m,-,y,-,-,a,-,-,-,-
bulg1262,-,-,-,-,i,-,m,-,-,-,-,3,-,-,-,-
mace1250,-,-,-,-,i,-,m,-,y,-,-,a,-,-,-,-
mace1250,-,-,-,-,i,-,m,-,y,-,-,a,-,-,-,-
mace1250,-,-,-,-,i,-,m,-,-,-,-,E,-,-,-,-
oldr1238,-,-,-,-,i,-,m,-,y,-,-,E,-,-,-,-
