language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
port1283,-,k,-,-,u,-,-,r,a,s,-,-,-,-,-,a,w
stan1288,-,k,-,-,o,-,-,r,a,8,-,-,-,-,-,o,n
stan1289,-,k,-,-,o,-,-,r,-,-,-,-,-,-,-,-,-
ital1282,-,k,-,w,o,-,-,r,-,-,-,-,-,-,-,e,-
neap1235,-,k,-,-,o,-,-,r,-,-,-,-,-,-,-,3,-
friu1240,-,k,-,-,u,-,-,r,-,-,-,-,-,-,-,-,-
roma1327,-,-,-,-,i,-,-,n,i,m,-,-,-,-,-,3,-
stan1290,-,k,-,-,E,-,-,X,-,-,-,-,-,-,-,-,-
wall1255,-,k,-,-,u,-,-,X,-,-,-,-,-,-,-,-,-
dutc1256,-,h,-,-,o,-,-,r,-,t,-,-,-,-,-,-,-
west2354,-,h,-,-,E,-,-,-,-,t,-,-,-,-,-,-,-
stan1295,-,h,-,-,E,-,-,a,-,t,-,-,-,-,-,s,-
luxe1241,-,h,-,-,E,-,-,r,-,t,-,-,-,-,-,s,-
swis1247,-,h,-,-,E,-,-,r,-,t,-,-,-,-,-,s,-
icel1247,-,S,-,-,a,-,-,r,-,t,-,-,-,-,-,a,-
swed1254,-,h,-,y,E,-,-,r,-,t,-,-,-,-,-,a,-
swed1254,-,y,-,-,E,-,-,-,-,t,-,-,-,-,-,a,-
faro1244,-,y,-,-,a,-,-,r,-,t,-,-,-,-,-,a,-
dani1285,-,y,-,-,E,-,a,d,-,-,-,-,-,-,-,3,-
lith1251,-,S,-,y,i,-,-,r,y,d,y,i,s,-,-,-,-
latv1249,-,s,-,-,i,-,-,r,-,t,-,-,s,-,-,-,-
czec1258,-,s,-,-,-,-,-,r,d,t,-,-,s,-,-,E,-
czec1258,-,s,-,-,-,-,-,r,-,t,-,-,s,-,-,E,-
slov1269,-,s,-,-,-,-,-,r,-,t,-,-,s,-,-,E,-
poli1260,-,s,-,-,E,-,-,r,-,t,-,-,s,-,-,E,-
poli1260,-,s,-,-,E,-,-,r,-,t,-,-,s,-,-,E,-
slov1268,-,s,-,-,3,-,-,r,-,t,-,-,s,-,-,e,-
ukra1253,-,s,-,-,E,-,-,r,-,t,-,-,s,-,-,E,-
rusy1239,-,s,-,-,E,-,-,r,-,t,-,-,s,-,-,E,-
bela1254,-,s,-,-,E,-,-,r,-,t,-,-,s,-,-,a,-
russ1263,-,s,-,y,E,-,-,r,-,t,-,-,s,-,-,3,-
lowe1385,-,-,-,-,u,-,-,-,-,t,-,-,S,o,b,o,-
uppe1395,-,w,-,-,u,-,-,-,-,t,-,-,X,o,b,o,-
kash1274,-,s,-,-,E,-,-,r,-,t,-,-,s,-,-,E,-
bulg1262,-,s,-,-,3,-,-,r,-,t,-,-,s,-,-,E,-
mace1250,-,s,-,-,t,-,-,r,3,t,-,-,s,-,y,i,-
mace1250,-,s,-,-,t,-,-,r,3,t,-,-,s,-,y,i,-
mace1250,-,s,-,-,3,-,-,r,-,t,-,-,s,-,-,E,-
gawa1247,-,h,-,-,E,-,-,r,-,-,-,-,-,-,-,o,-
kala1373,-,h,-,-,i,k,u,r,-,-,-,-,-,-,-,-,-
khow1242,-,h,-,-,o,-,-,r,-,d,-,-,-,-,-,i,-
nort2665,-,h,-,-,o,-,-,r,-,-,-,-,-,-,-,-,-
hind1269,-,d,-,-,i,-,-,l,-,-,-,-,-,-,-,-,-
urdu1245,-,d,-,-,i,-,-,l,-,-,-,-,-,-,-,-,-
bhoj1244,-,h,-,-,i,-,-,r,-,d,-,-,-,-,-,3,y
maga1260,-,d,-,-,i,-,-,l,-,-,-,-,-,-,-,-,-
mait1250,-,h,-,r,i,-,-,d,-,-,-,-,-,-,-,3,y
mara1378,-,h,-,-,-,-,-,r,-,d,-,-,-,-,-,3,y
beng1280,-,-,-,r,i,-,-,d,-,-,-,-,-,-,-,o,e
assa1263,-,h,-,r,i,-,-,d,-,-,-,-,-,-,-,o,y
kash1277,-,v,3,n,i,-,-,d,-,-,-,-,-,-,-,-,Z
kamv1242,d,z,-,-,a,-,-,r,-,-,-,-,-,-,-,3,-
ashk1246,-,Z,-,-,i,-,-,d,-,-,-,-,-,-,-,i,-
west2369,-,G,-,-,E,-,-,l,-,-,-,-,-,-,-,-,b
bakh1245,-,G,-,-,a,-,-,l,-,-,-,-,-,-,-,-,b
kumz1235,-,d,-,-,i,-,-,l,-,-,-,-,-,-,-,-,-
mode1248,-,k,-,-,a,-,-,r,-,8,-,-,Z,-,-,a,-
cypr1249,-,k,-,-,a,-,-,r,-,T,-,-,-,-,-,a,-
pont1253,-,k,-,-,a,-,-,r,-,8,-,-,i,-,-,3,-
capp1239,-,k,-,-,a,-,-,r,-,x,-,-,y,-,-,a,-
apul1236,-,k,-,-,a,-,-,r,-,d,-,-,i,-,-,a,-
homs1234,d,z,o,n,3,-,-,r,-,-,-,-,-,-,-,-,-
nucl1235,-,s,-,-,i,-,-,r,-,t,-,-,-,-,-,-,-
iris1253,-,k,-,-,-,-,-,r,-,-,-,-,-,-,-,i,-
