language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
port1283,-,-,-,-,-,-,v,-,-,e,-,t,-,-,u,-,-,-
stan1288,-,-,-,-,-,-,b,-,y,e,4,t,-,-,o,-,-,-
stan1289,-,-,-,-,-,-,b,-,-,e,-,n,-,-,-,-,-,-
ital1282,-,-,-,-,-,-,v,-,-,E,n,t,-,-,o,-,-,-
neap1235,-,-,-,-,-,-,v,-,y,e,n,t,-,-,3,-,-,-
friu1240,-,-,-,a,-,-,y,-,-,a,-,r,-,-,-,-,-,-
friu1240,-,-,-,-,-,-,v,-,-,i,n,t,-,-,-,-,-,-
roma1327,-,-,-,-,-,-,v,-,-,3,n,t,-,-,-,-,-,-
stan1290,-,-,-,-,-,-,v,-,-,o,-,-,-,-,-,-,-,-
wall1255,-,-,-,-,-,-,v,-,-,e,-,-,-,-,-,-,-,-
dutc1256,-,-,-,-,-,-,w,-,-,i,n,t,-,-,-,-,-,-
west2354,-,-,-,-,-,-,v,-,-,i,n,-,-,-,-,-,-,-
stan1295,-,-,-,-,-,-,v,-,-,i,n,t,-,-,-,-,-,-
luxe1241,-,-,l,o,-,-,f,-,-,-,-,t,-,-,-,-,-,-
swis1247,-,-,l,u,-,-,f,-,-,-,-,t,-,-,-,-,-,-
icel1247,-,-,-,-,-,-,v,-,-,i,n,d,-,-,i,r,-,-
swed1254,-,-,-,-,-,-,v,-,-,i,n,d,-,-,e,r,-,-
swed1254,-,-,-,-,-,-,v,-,-,i,n,d,-,-,-,-,-,-
faro1244,-,-,-,-,-,-,v,-,-,i,n,d,-,-,u,r,-,-
dani1285,-,-,-,-,-,-,v,-,-,e,n,-,-,-,-,-,-,-
lith1251,-,-,-,-,-,-,v,-,y,e,-,y,-,-,E,s,-,-
latv1249,-,-,-,-,-,-,v,-,-,E,-,y,-,-,-,S,-,-
czec1258,-,-,-,-,-,-,v,-,y,e,-,t,-,-,-,r,-,-
czec1258,-,-,-,-,-,-,v,-,-,i,-,t,-,-,-,r,-,-
slov1269,-,-,-,-,-,-,v,-,i,E,-,t,-,-,o,r,-,-
poli1260,-,-,-,-,-,-,v,-,y,a,-,t,-,-,-,r,-,-
poli1260,-,-,-,-,-,-,v,y,y,o,-,t,-,-,-,r,-,-
slov1268,-,-,-,-,-,-,v,-,-,e,-,t,-,-,3,r,-,-
ukra1253,-,-,-,-,-,-,v,-,y,i,-,t,-,-,E,r,-,-
rusy1239,-,-,-,-,-,-,b,-,y,i,-,t,-,-,E,r,-,-
bela1254,-,-,-,-,-,-,v,-,y,e,-,t,s,y,E,r,-,-
russ1263,-,-,-,-,-,-,v,-,y,e,-,t,-,y,i,r,-,-
lowe1385,-,-,-,-,-,-,w,-,y,i,-,t,S,-,-,-,-,-
uppe1395,-,-,-,-,-,-,w,-,y,i,-,t,s,y,i,k,-,-
kash1274,-,-,-,-,-,-,v,-,y,o,-,t,-,-,E,r,-,-
bulg1262,-,-,-,-,-,-,v,-,y,o,-,t,-,-,3,r,-,-
mace1250,-,-,-,-,-,-,b,-,y,E,-,t,-,y,a,r,-,-
mace1250,-,-,-,-,-,-,v,-,y,E,-,t,-,y,i,r,-,-
mace1250,-,-,-,-,-,-,v,-,-,e,-,t,-,-,o,r,-,-
gawa1247,-,-,h,a,d,i,m,-,-,3,-,-,-,-,-,4,-,-
kala1373,-,-,b,o,l,-,-,-,-,o,-,-,-,-,-,7,-,-
khow1242,-,-,g,-,-,-,-,-,-,o,-,-,-,-,-,4,-,-
nort2665,-,-,S,a,-,-,m,-,-,o,-,-,-,-,-,l,-,-
hind1269,-,-,h,3,-,-,v,-,-,o,-,-,-,-,-,-,-,-
urdu1245,-,-,h,3,-,-,v,-,-,o,-,-,-,-,-,-,-,-
bhoj1244,-,-,h,3,-,-,v,-,-,o,-,-,-,-,-,-,-,-
maga1260,-,-,h,3,-,-,w,-,-,o,-,-,-,-,-,-,-,-
mait1250,-,-,h,3,-,-,v,-,-,o,-,-,-,-,-,-,-,-
mara1378,-,-,-,-,-,-,v,-,-,a,-,-,-,-,-,r,a,-
beng1280,-,-,h,a,-,-,-,-,-,o,-,-,-,-,-,a,-,-
assa1263,-,-,b,o,-,-,t,-,-,o,-,-,-,-,-,h,-,-
kash1277,t,s,h,-,-,-,-,-,-,o,-,t,-,-,-,h,-,-
kamv1242,-,-,d,a,-,-,m,-,-,u,-,-,-,-,-,-,-,-
ashk1246,-,-,d,u,-,-,m,-,-,u,-,-,-,-,-,-,-,-
west2369,-,-,-,-,-,-,b,-,-,o,-,-,-,-,-,d,-,-
bakh1245,-,-,-,-,-,-,b,-,-,o,-,-,-,-,-,r,-,-
kumz1235,-,-,k,a,-,-,w,-,-,-,-,-,-,-,-,l,-,-
nort2641,-,-,-,-,-,-,b,-,-,o,-,-,-,-,-,-,-,-
mode1248,-,-,-,a,-,-,Z,-,-,e,-,-,-,-,-,r,a,s
cypr1249,-,-,-,a,-,-,-,-,-,E,-,-,-,-,-,r,a,s
pont1253,-,-,-,a,-,-,x,-,-,e,-,-,-,-,-,r,a,-
capp1239,-,-,-,a,-,-,n,-,-,o,-,-,-,-,-,m,o,s
apul1236,-,-,-,a,-,-,Z,-,-,e,-,-,-,-,-,r,a,-
homs1234,-,-,h,o,-,-,v,-,-,-,-,-,-,-,-,-,-,-
nucl1235,k,-,h,o,-,-,m,-,-,i,-,-,-,-,-,-,-,-
iris1253,-,-,-,-,-,-,g,-,-,i,-,-,-,-,-,h,-,-
