language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
port1283,d,-,-,-,-,-,u,-,r,-,u,-,-
stan1288,d,-,-,-,-,-,u,-,r,-,o,-,-
stan1289,d,-,-,-,-,-,-,-,-,-,u,-,-
ital1282,d,-,-,-,-,-,u,-,r,-,o,-,-
neap1235,t,-,-,w,-,-,o,s,t,-,3,-,-
friu1240,d,-,-,-,-,-,u,-,r,-,-,-,-
roma1327,t,-,-,-,-,-,a,-,r,-,e,-,-
stan1290,d,-,-,-,-,-,i,-,X,-,-,-,-
wall1255,d,-,-,-,-,-,e,-,X,-,-,-,-
west2354,h,-,-,-,-,-,e,-,t,-,-,-,-
stan1295,h,-,-,a,-,-,a,-,t,-,-,-,-
luxe1241,h,-,-,-,-,-,a,X,t,-,-,-,-
swis1247,h,-,-,-,-,-,E,r,t,-,-,-,-
swed1254,h,-,-,-,-,-,o,r,8,-,e,-,r
dani1285,h,-,-,-,-,-,o,-,-,-,-,-,-
lith1251,k,-,-,y,i,-,E,-,t,-,a,-,s
latv1249,t,-,-,s,i,-,E,-,t,-,-,-,s
czec1258,t,-,-,b,-,-,-,r,d,-,3,-,-
czec1258,t,-,-,v,-,-,-,r,d,-,i,-,-
slov1269,t,-,-,v,-,-,-,r,d,-,i,-,-
poli1260,t,-,-,v,-,-,a,r,d,-,3,-,-
poli1260,t,-,-,f,-,-,o,r,d,-,3,-,-
slov1268,t,-,-,-,-,-,3,r,t,-,-,-,-
ukra1253,t,-,-,v,-,-,E,r,d,-,i,-,y
bela1254,t,s,y,v,y,-,o,r,d,-,3,-,-
russ1263,t,-,-,v,y,-,o,r,d,-,3,-,y
lowe1385,t,-,-,w,-,-,o,r,d,-,3,-,-
uppe1395,t,-,-,w,e,E,a,-,d,-,3,-,-
kash1274,t,s,-,f,y,-,o,r,d,-,3,-,-
bulg1262,t,-,-,v,-,-,o,r,t,-,-,-,-
mace1250,-,-,-,y,-,-,o,-,k,-,-,-,-
mace1250,-,-,-,y,-,-,o,-,k,-,-,-,-
mace1250,t,-,-,v,-,-,3,r,t,-,-,-,-
gawa1247,k,h,3,k,-,-,3,-,r,-,o,-,-
kala1373,t,-,3,k,-,-,3,-,r,-,-,-,-
khow1242,-,-,-,-,-,-,-,-,d,-,o,N,k
nort2665,S,-,o,-,-,-,-,-,x,-,-,-,-
hind1269,k,-,-,-,-,-,3,-,r,-,o,-,-
urdu1245,s,-,-,-,-,-,3,x,t,-,-,-,-
bhoj1244,k,-,-,-,-,-,3,-,r,-,o,-,-
maga1260,k,-,-,-,-,-,3,-,r,-,o,-,-
mait1250,k,-,-,-,-,-,3,-,r,-,o,-,-
mara1378,t,-,-,-,-,-,3,-,n,-,3,-,k
beng1280,k,-,-,-,-,-,o,-,t,h,i,-,n
assa1263,t,-,-,-,-,-,o,-,-,-,-,-,n
kash1277,d,-,-,-,-,-,o,-,r,-,-,-,-
kamv1242,k,-,a,g,-,-,3,-,r,-,-,-,-
bakh1245,s,-,-,-,-,-,e,f,t,-,-,-,-
kumz1235,s,-,-,-,-,-,a,m,-,-,-,-,-
mode1248,s,-,-,k,l,-,i,r,-,-,o,-,s
cypr1249,s,-,-,k,l,-,E,r,-,-,o,-,s
pont1253,s,-,-,-,-,-,e,r,t,-,i,-,s
capp1239,s,-,-,-,-,-,e,r,t,-,-,-,-
apul1236,S,-,-,-,-,-,e,r,-,-,o,-,-
homs1234,g,-,-,-,-,-,o,r,d,z,3,-,r
nucl1235,p,-,-,-,-,-,i,n,d,-,-,-,-
iris1253,k,-,-,w,-,-,-,r,w,u,3,-,-
sinh1246,t,-,-,-,-,-,a,-,d,-,3,-,-
