language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27
port1283,d,-,i,-,-,r,-,e,-,-,y,-,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-
stan1288,d,-,e,-,-,r,-,e,-,-,-,-,-,-,t,-,-,-,S,o,-,-,-,-,-,-,-
stan1289,d,-,-,-,-,r,-,E,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-
ital1282,d,-,-,-,-,-,-,E,-,-,s,-,-,-,t,-,-,-,r,o,-,-,-,-,-,-,-
neap1235,d,-,-,-,-,-,-,E,-,-,s,-,-,-,t,-,-,-,r,3,-,-,-,-,-,-,-
friu1240,d,-,-,-,-,r,-,E,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-
friu1240,d,-,-,-,-,y,-,e,-,-,s,-,-,-,t,-,-,-,r,i,-,-,-,-,-,-,-
roma1327,d,-,-,-,-,r,-,e,-,-,p,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-
stan1290,d,-,-,-,-,X,w,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
wall1255,d,-,-,-,-,r,-,e,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-
dutc1256,-,-,-,-,-,r,-,E,-,-,X,-,-,-,t,-,-,-,s,-,-,-,-,-,-,-,-
west2354,-,-,-,-,-,r,y,o,-,-,x,-,-,-,t,-,3,-,r,-,-,-,-,-,-,-,-
stan1295,-,-,-,-,-,X,-,E,-,-,S,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-
luxe1241,-,-,-,-,-,r,i,3,-,-,-,-,-,-,t,-,-,-,s,-,-,-,-,-,-,-,-
swis1247,-,-,-,-,-,r,-,E,-,-,x,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-
icel1247,h,a,i,x,-,r,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
swed1254,h,-,e,g,-,r,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
swed1254,h,-,e,g,3,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
faro1244,h,-,e,g,-,r,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
dani1285,h,-,o,y,-,X,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lith1251,-,-,-,-,-,d,y,E,-,-,-,-,-,-,S,y,i,n,y,e,-,-,-,-,-,-,-
