language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
port1283,-,3,S,-,t,-,r,e,-,-,-,-,-,l,-,-,a,-,-
stan1288,-,e,s,-,t,-,r,e,-,-,-,-,-,y,-,-,a,-,-
stan1289,-,3,s,-,t,-,-,E,-,-,-,-,-,l,-,-,-,-,-
ital1282,-,-,s,-,t,-,-,e,-,-,-,-,-,l,-,-,a,-,-
neap1235,-,-,s,-,t,-,-,e,-,-,-,-,-,l,-,-,3,-,-
friu1240,-,-,s,-,t,-,-,E,-,-,-,-,-,l,-,-,e,-,-
roma1327,-,-,s,-,t,-,-,e,-,-,-,-,-,-,-,-,a,-,-
stan1290,-,-,e,-,t,-,w,a,-,-,-,-,-,l,-,-,-,-,-
wall1255,-,-,s,-,t,-,-,e,-,-,-,-,-,l,-,-,-,-,-
dutc1256,-,-,s,-,t,-,-,E,-,-,-,-,-,r,-,-,-,-,-
west2354,-,-,s,-,t,-,y,E,-,-,-,-,-,r,-,-,-,-,-
stan1295,-,-,S,-,t,-,-,E,-,-,-,-,-,-,-,-,a,-,n
luxe1241,-,-,S,-,t,-,-,E,-,-,-,-,-,-,-,-,a,-,-
swis1247,-,-,S,-,t,-,-,E,-,-,-,-,-,r,-,-,n,-,-
icel1247,-,-,s,-,t,-,y,a,-,-,-,-,-,r,d,n,a,-,-
swed1254,-,-,s,-,t,-,y,E,-,-,-,-,-,r,-,n,a,-,-
swed1254,-,-,S,-,x,-,-,E,-,-,-,-,-,-,-,n,a,-,-
faro1244,-,-,S,-,-,-,-,E,-,-,-,-,-,d,-,n,a,-,-
dani1285,-,-,s,-,d,-,y,E,-,-,-,-,-,a,-,n,3,-,-
lith1251,-,-,Z,-,v,-,-,a,i,g,y,Z,y,d,-,y,e,-,-
latv1249,-,-,z,-,v,-,-,o,i,g,-,z,-,n,-,-,E,-,-
czec1258,-,-,x,-,b,-,y,e,-,-,-,z,-,d,-,-,o,-,-
czec1258,-,-,h,-,v,-,y,E,-,-,-,z,-,d,-,-,o,-,-
slov1269,-,-,h,-,v,-,i,E,-,-,-,z,-,d,-,-,o,-,-
poli1260,-,-,g,-,v,-,y,o,-,-,-,z,-,d,-,-,a,-,-
poli1260,-,-,g,-,v,y,y,o,-,-,-,z,-,d,-,-,o,-,-
slov1268,-,-,z,-,v,-,-,e,-,-,-,z,-,d,-,-,o,-,-
ukra1253,-,-,z,-,-,-,y,i,-,-,-,-,-,r,-,k,a,-,-
rusy1239,-,-,z,y,b,-,y,i,-,-,-,z,-,d,-,-,o,-,-
bela1254,-,-,z,-,-,-,-,o,-,-,-,-,-,r,-,k,o,-,-
russ1263,-,-,z,-,v,-,y,i,-,-,-,z,-,d,-,-,o,-,-
lowe1385,-,-,g,-,w,-,y,i,-,-,-,z,-,d,-,-,o,-,-
uppe1395,-,-,-,-,w,-,-,i,-,-,-,z,-,d,-,-,o,-,-
kash1274,-,-,g,-,v,-,y,E,-,-,-,z,-,d,-,-,o,-,-
bulg1262,-,-,z,-,v,-,-,3,-,-,-,z,-,d,-,-,o,-,-
mace1250,-,-,z,-,b,-,y,E,-,-,-,z,-,d,-,-,a,-,-
mace1250,-,-,z,-,v,-,y,E,-,-,-,z,-,d,-,-,a,-,-
mace1250,-,d,z,-,v,-,-,e,-,-,-,z,-,d,-,-,o,-,-
gawa1247,-,-,-,-,t,-,-,a,-,-,-,-,-,r,-,-,3,-,-
kala1373,-,-,-,-,t,-,-,o,-,-,-,-,-,r,-,-,-,-,-
khow1242,-,i,s,-,t,-,-,o,-,-,-,-,-,r,-,-,i,-,-
nort2665,-,-,s,i,t,-,-,a,-,-,-,-,-,r,-,-,u,-,-
hind1269,-,-,-,-,t,-,-,o,-,-,-,-,-,r,-,-,o,-,-
urdu1245,-,-,-,-,t,-,-,o,-,-,-,-,-,r,-,-,o,-,-
bhoj1244,-,-,s,i,t,-,-,o,-,-,-,-,-,r,-,-,o,-,-
maga1260,-,-,-,-,t,-,-,3,-,-,-,-,-,r,e,g,3,-,n
mait1250,-,-,-,-,t,-,-,o,-,-,-,-,-,r,-,-,o,-,-
mara1378,-,-,-,-,t,-,-,a,-,-,-,-,-,r,-,-,a,-,-
beng1280,-,-,-,-,t,-,-,a,-,-,-,-,-,r,-,-,a,-,-
assa1263,-,-,-,-,t,-,-,o,-,-,-,-,-,r,-,-,o,-,-
kash1277,-,-,-,-,t,-,-,o,-,-,-,-,-,r,-,-,u,k,h
kamv1242,r,E,S,-,t,-,-,-,-,-,-,-,-,-,-,-,o,-,-
ashk1246,-,i,s,-,t,-,-,-,-,-,-,-,-,-,-,-,a,-,-
west2369,-,-,s,e,t,-,h,o,-,-,-,-,-,r,-,-,e,-,-
bakh1245,7,o,s,-,t,-,-,o,-,-,-,-,-,r,-,-,e,-,-
kumz1235,-,-,s,-,t,-,-,a,-,-,-,-,-,r,-,-,g,-,-
mode1248,-,a,s,-,t,-,-,e,-,-,-,-,-,r,-,-,i,-,-
cypr1249,-,a,s,-,t,-,-,-,-,-,-,-,-,r,-,-,o,-,n
pont1253,-,a,S,-,t,-,-,-,-,-,-,-,-,r,-,-,o,-,s
capp1239,-,a,s,-,t,-,-,-,-,-,-,-,-,r,-,-,o,-,s
apul1236,-,a,s,-,t,-,-,-,-,-,-,-,-,r,-,-,o,-,-
homs1234,-,o,z,-,d,-,-,3,-,-,-,-,-,X,-,-,-,-,-
nucl1235,-,o,s,-,t,-,-,3,-,-,-,-,-,X,-,-,-,-,-
iris1253,r,e,l,-,t,-,-,-,-,-,-,-,-,h,-,-,3,-,-
