language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
port1283,-,-,f,-,o,-,L,-,-,a,-,-,-,-
stan1288,-,-,-,-,o,-,X,-,-,a,-,-,-,-
stan1289,-,-,f,-,u,-,L,-,-,3,-,-,-,-
ital1282,-,-,f,-,o,-,L,-,-,a,-,-,-,-
neap1235,-,-,f,-,o,-,L,-,-,3,-,-,-,-
friu1240,-,-,f,w,e,-,-,-,-,e,-,-,-,-
roma1327,-,-,f,r,u,n,z,-,-,3,-,-,-,-
stan1290,-,-,f,-,E,-,y,-,-,-,-,-,-,-
wall1255,-,-,f,-,o,-,y,-,-,-,-,-,-,-
dutc1256,-,-,b,-,-,-,l,-,-,o,-,t,-,-
west2354,-,-,b,-,-,-,l,-,-,E,-,t,-,-
stan1295,-,-,b,-,-,-,l,-,-,a,-,t,-,-
luxe1241,-,-,b,-,-,-,l,-,-,a,-,t,-,-
swis1247,-,-,b,-,-,-,l,-,-,a,-,d,-,-
icel1247,-,-,b,-,-,-,l,-,-,a,-,8,-,-
swed1254,-,-,-,-,-,-,l,-,-,e,-,f,-,-
swed1254,-,-,-,-,-,-,l,-,-,e,-,v,-,-
swed1254,-,-,b,-,-,-,l,-,-,o,-,d,-,-
faro1244,-,-,b,-,-,-,l,-,E,a,-,-,-,-
dani1285,-,-,b,-,-,-,l,-,-,a,-,8,-,-
lith1251,-,-,-,-,-,-,l,o,p,a,s,-,-,-
latv1249,-,-,-,-,-,-,l,o,p,o,-,-,-,-
czec1258,-,-,-,-,-,-,l,-,-,i,s,t,-,-
czec1258,-,-,-,-,-,-,l,-,-,i,s,t,-,-
slov1269,-,-,-,-,-,-,l,-,-,i,s,t,-,-
poli1260,-,-,-,-,-,-,l,-,y,i,s,t,-,-
poli1260,-,-,-,-,-,-,l,-,y,i,S,t,S,-
slov1268,-,-,-,-,-,-,l,-,-,i,s,t,-,-
ukra1253,-,-,-,-,-,-,l,-,-,i,s,t,-,-
rusy1239,-,-,-,-,-,-,l,-,-,i,s,t,-,-
bela1254,-,-,-,-,-,-,l,-,y,i,s,t,-,-
russ1263,-,-,-,-,-,-,l,-,y,i,s,t,-,-
lowe1385,w,o,p,e,E,-,n,-,-,o,-,-,-,-
uppe1395,w,o,p,e,E,-,n,-,-,o,-,-,-,-
kash1274,-,-,-,-,-,-,l,-,-,o,s,t,-,-
bulg1262,-,-,-,-,-,-,l,-,y,i,s,t,-,-
mace1250,-,-,-,-,-,-,l,-,y,i,s,t,u,-
mace1250,-,-,-,-,-,-,l,-,y,i,s,t,u,-
mace1250,-,-,-,-,-,-,l,-,-,i,s,t,-,-
gawa1247,-,-,f,-,-,-,-,-,-,3,-,t,o,-
kala1373,-,-,p,-,-,-,-,-,-,o,-,L,-,-
khow1242,t,S,h,-,-,-,-,-,-,o,-,4,-,-
nort2665,-,-,p,-,-,-,-,-,-,a,-,t,u,-
hind1269,-,-,p,-,-,-,-,-,-,3,-,t,o,-
urdu1245,-,-,p,-,-,-,-,-,-,3,-,t,o,-
bhoj1244,-,-,p,-,-,-,-,-,-,o,-,t,3,i
maga1260,-,-,p,-,-,-,-,-,-,3,-,t,o,-
mait1250,-,-,p,-,-,-,-,-,-,o,-,t,-,-
mara1378,-,-,p,-,-,-,-,-,-,a,-,n,-,-
beng1280,-,-,p,-,-,-,-,-,-,a,-,t,a,-
assa1263,-,-,p,-,-,-,-,-,-,o,-,t,-,-
kash1277,-,-,p,-,o,-,n,-,p,3,-,t,3,r
kamv1242,-,-,p,-,-,-,-,-,-,o,-,r,-,-
ashk1246,-,-,p,-,-,-,-,-,-,a,-,r,-,-
west2369,-,-,b,-,-,-,-,-,-,E,-,r,g,-
bakh1245,-,-,p,-,-,-,-,-,-,a,-,r,-,-
kumz1235,-,-,w,-,-,-,-,-,-,a,-,r,q,-
mode1248,-,-,f,-,i,-,l,-,-,o,-,-,-,-
cypr1249,-,-,f,-,i,-,l,-,-,o,-,n,-,-
pont1253,-,-,f,-,i,-,l,-,-,o,-,n,-,-
capp1239,-,-,f,-,i,-,l,-,-,o,-,-,-,-
apul1236,-,-,f,-,i,-,d,-,-,o,-,-,-,-
homs1234,-,-,d,-,E,-,r,-,-,E,-,v,-,-
nucl1235,-,-,t,-,E,-,r,-,-,E,-,v,-,-
iris1253,-,-,-,-,-,-,d,-,-,i,-,L,o,g
