language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
port1283,-,-,-,-,l,a,v,-,-,-,-,-,-,-,-,-,a,-,r,-
stan1288,-,-,-,-,l,a,b,-,-,-,-,-,-,-,-,-,a,-,r,-
stan1289,-,-,-,-,r,3,4,-,-,-,-,-,t,-,-,-,a,-,-,-
ital1282,-,-,-,-,l,a,v,-,-,-,-,-,-,-,-,-,a,-,r,e
neap1235,-,-,-,-,l,a,v,-,-,-,-,-,-,-,-,-,a,-,-,-
friu1240,-,-,-,-,l,a,v,-,-,-,-,-,-,-,-,-,a,-,-,-
roma1327,s,p,3,-,l,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
stan1290,-,-,-,-,l,a,v,-,-,-,-,-,-,-,-,-,e,-,-,-
wall1255,-,-,-,-,l,a,v,-,-,-,-,-,-,-,-,-,e,-,-,-
dutc1256,-,-,-,-,-,-,w,-,-,-,o,-,s,-,-,-,3,-,n,-
west2354,-,-,-,-,-,-,v,-,-,-,o,-,s,k,y,-,3,-,-,-
stan1295,-,-,-,-,-,-,v,-,-,-,a,-,S,-,-,-,-,-,n,-
luxe1241,-,-,-,-,-,-,v,-,-,-,E,-,S,-,-,-,3,-,n,-
swis1247,-,-,-,-,-,-,w,-,-,-,E,-,S,-,-,-,3,-,-,-
icel1247,-,-,-,-,8,-,v,-,-,-,-,-,-,-,-,-,o,-,-,-
swed1254,-,-,-,-,8,-,v,-,-,-,-,-,-,-,-,-,a,-,-,-
swed1254,-,-,-,-,t,-,v,-,-,-,E,-,t,-,-,-,a,-,-,-
faro1244,-,-,-,-,-,-,v,-,-,-,a,-,s,k,h,-,a,-,-,-
dani1285,-,-,-,-,-,-,v,-,-,-,a,-,s,g,-,-,3,-,-,-
lith1251,-,-,-,-,-,-,m,a,z,g,o,-,t,-,y,-,i,-,-,-
latv1249,-,-,-,-,-,-,m,a,z,g,o,-,t,-,-,-,-,-,-,-
czec1258,-,-,-,-,-,-,m,-,-,-,3,-,T,-,-,-,i,-,-,-
czec1258,-,-,-,-,-,-,m,-,-,-,i,-,t,-,-,-,-,-,-,-
slov1269,-,-,-,-,-,-,m,-,-,-,i,-,T,-,-,-,-,-,-,-
poli1260,-,-,-,-,-,-,m,-,-,-,3,-,t,-,-,-,S,-,-,-
poli1260,-,-,-,-,-,-,m,-,-,-,3,-,t,-,-,-,S,-,-,-
slov1268,-,-,-,-,-,-,m,-,-,-,i,-,t,-,-,-,i,-,-,-
ukra1253,-,-,-,-,-,-,m,-,-,-,i,-,t,-,-,-,i,-,-,-
rusy1239,-,-,-,-,-,-,m,-,-,-,u,-,t,-,-,-,3,-,-,-
bela1254,-,-,-,-,-,-,m,-,-,-,3,-,t,-,s,-,y,-,-,-
russ1263,-,-,-,-,-,-,m,-,-,-,3,-,t,-,s,-,y,-,-,-
lowe1385,-,-,-,-,-,-,m,-,-,-,3,-,-,-,-,-,S,-,-,-
uppe1395,-,-,-,-,-,-,m,-,-,-,3,-,t,-,-,-,S,-,-,-
kash1274,-,-,-,-,-,-,m,-,-,-,o,-,t,-,-,-,s,-,-,-
bulg1262,-,-,-,-,-,-,m,-,y,-,i,-,y,-,-,-,3,-,-,-
mace1250,-,-,-,-,-,-,m,-,-,-,u,-,y,-,-,-,a,-,-,-
mace1250,-,-,-,-,-,u,m,-,y,-,i,-,v,-,-,-,a,-,m,-
mace1250,-,-,-,-,-,-,m,-,-,-,i,-,-,-,-,-,E,-,-,-
gawa1247,-,-,-,-,d,-,-,-,-,-,u,-,v,-,-,-,E,i,k,-
kala1373,-,-,-,-,d,-,-,-,-,-,u,-,v,-,-,-,o,-,g,-
khow1242,-,-,-,-,4,-,-,-,y,-,i,-,g,-,-,-,i,-,k,-
nort2665,-,w,o,S,t,-,-,-,-,-,o,-,-,-,-,-,u,-,-,-
hind1269,-,-,-,-,d,-,-,-,-,-,o,-,n,-,-,-,o,-,-,-
urdu1245,-,-,-,-,d,-,-,-,-,-,o,-,n,-,-,-,o,-,-,-
bhoj1244,-,-,-,-,d,-,-,-,-,-,o,-,n,-,-,-,o,-,-,-
maga1260,-,-,-,-,d,-,-,-,-,-,o,-,n,-,-,-,o,-,-,-
mait1250,-,-,-,-,d,-,-,-,-,-,o,-,n,-,-,-,o,-,-,-
mara1378,-,-,-,-,d,-,-,-,-,-,u,-,n,-,-,-,e,-,-,-
