language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
port1283,a,m,a,r,-,E,-,-,l,-,-,u,-,-,-,-,-,-,-
stan1288,a,m,a,r,-,i,-,-,y,-,-,o,-,-,-,-,-,-,-
stan1289,-,-,-,g,-,-,-,-,r,-,-,o,-,-,k,-,-,-,-
ital1282,-,d,-,Z,-,a,-,-,l,-,-,o,-,-,-,-,-,-,-
neap1235,-,d,-,Z,-,a,-,-,l,-,-,3,-,-,-,-,-,-,-
friu1240,-,d,-,Z,-,a,-,-,l,-,-,-,-,-,-,-,-,-,-
roma1327,-,-,-,g,-,a,-,-,l,-,b,e,-,-,n,-,-,-,-
stan1290,-,-,-,Z,-,o,-,-,n,-,-,-,-,-,-,-,-,-,-
wall1255,-,d,-,Z,-,E,-,-,n,-,-,-,-,-,-,-,-,-,-
dutc1256,-,-,-,x,-,e,-,-,l,-,-,-,-,-,-,-,-,-,-
west2354,-,-,-,g,-,e,-,-,l,-,-,-,-,-,-,-,-,-,-
stan1295,-,-,-,g,-,E,-,-,l,-,-,-,-,-,b,-,-,-,-
luxe1241,-,-,-,g,i,3,-,-,l,-,-,-,-,-,-,-,-,-,-
swis1247,-,-,-,g,-,E,-,u,b,-,-,-,-,-,-,-,-,-,-
icel1247,-,-,-,g,-,i,-,-,l,-,-,i,-,-,r,-,-,-,-
swed1254,-,-,-,g,-,u,-,-,l,-,-,-,-,-,-,-,-,-,-
swed1254,-,-,-,g,-,3,-,-,l,-,-,-,-,-,-,-,-,-,-
faro1244,-,-,-,g,-,u,-,-,l,-,-,u,-,-,r,-,-,-,-
dani1285,-,-,-,g,-,u,-,-,l,-,-,-,-,-,-,-,-,-,-
lith1251,-,-,-,g,y,E,-,-,l,-,t,o,n,a,s,-,-,-,-
latv1249,-,d,-,z,-,E,-,-,l,-,t,E,n,-,s,-,-,-,-
czec1258,-,-,-,Z,-,-,-,-,l,u,t,3,-,-,-,-,-,-,-
czec1258,-,-,-,Z,-,-,-,-,l,u,t,i,-,-,-,-,-,-,-
slov1269,-,-,-,Z,-,-,-,-,l,-,t,i,-,-,-,-,-,-,-
poli1260,-,-,-,Z,-,o,-,-,l,-,t,3,-,-,-,-,-,-,-
poli1260,-,-,-,Z,-,u,-,-,w,-,t,3,-,-,-,-,-,-,-
slov1268,-,-,-,r,-,u,-,-,-,-,m,E,-,-,n,-,-,-,-
ukra1253,-,-,-,Z,-,o,-,-,w,-,t,i,-,-,y,-,-,-,-
rusy1239,-,-,-,Z,-,o,-,-,w,-,t,o,-,-,y,-,-,-,-
bela1254,-,-,-,Z,-,o,-,-,w,-,t,3,-,-,-,-,-,-,-
