language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
port1283,-,-,-,f,-,-,-,-,-,u,-,m,-,-,u,-
stan1288,-,-,-,-,-,-,-,-,-,u,-,m,-,-,o,-
stan1289,-,-,-,f,-,-,-,-,-,u,-,m,-,-,-,-
ital1282,-,-,-,f,-,-,-,-,-,u,-,m,-,-,o,-
neap1235,-,-,-,f,-,-,-,-,-,u,-,m,-,-,3,-
friu1240,-,-,-,f,-,-,-,-,-,u,-,m,-,-,-,-
roma1327,-,-,-,f,-,-,-,-,-,u,-,m,-,-,-,-
stan1290,-,-,-,f,-,-,-,-,-,i,-,m,-,-,e,-
wall1255,-,-,-,f,-,-,-,-,-,u,-,m,-,-,i,X
dutc1256,-,-,-,r,-,-,-,-,-,o,-,k,-,-,-,-
west2354,-,-,-,r,-,-,-,-,-,e,-,k,-,-,-,-
stan1295,-,-,-,X,-,-,-,a,-,u,-,X,-,-,-,-
luxe1241,-,-,-,d,-,-,-,-,-,o,-,m,-,-,-,p
swis1247,-,-,-,r,-,-,-,o,-,u,-,x,-,-,-,-
icel1247,-,-,-,r,-,-,-,-,-,e,i,k,-,h,i,r
swed1254,-,-,-,r,-,-,-,-,-,e,-,k,-,-,e,r
swed1254,-,-,-,r,-,-,-,-,-,e,-,k,-,-,-,-
faro1244,-,-,-,r,-,-,-,-,-,o,i,k,-,h,u,r
dani1285,-,-,-,X,-,-,-,-,-,o,-,-,-,-,-,y
lith1251,-,-,-,d,-,-,-,-,-,u,-,m,-,a,i,-
latv1249,-,-,-,d,-,-,-,-,-,u,-,m,-,-,i,-
czec1258,-,-,-,d,-,-,-,-,-,3,-,m,-,-,-,-
czec1258,-,-,-,k,-,-,-,o,-,u,-,r,-,-,-,-
slov1269,-,-,-,d,-,-,-,-,-,i,-,m,-,-,-,-
poli1260,-,-,-,d,-,-,-,-,-,3,-,m,-,-,-,-
poli1260,-,-,-,d,-,-,-,-,-,3,-,m,-,-,-,-
slov1268,-,-,-,d,-,-,-,-,-,i,-,m,-,-,-,-
ukra1253,-,-,-,d,-,-,-,-,-,i,-,m,-,-,-,-
rusy1239,-,-,-,d,-,-,-,-,-,u,-,m,-,-,-,-
bela1254,-,-,-,d,-,-,-,-,-,3,-,m,-,-,-,-
russ1263,-,-,-,d,-,-,-,-,-,3,-,m,-,-,-,-
lowe1385,-,-,-,d,-,-,-,-,-,3,-,m,-,-,-,-
uppe1395,-,-,-,k,-,-,-,u,-,a,-,-,-,-,-,-
kash1274,-,-,-,d,-,-,-,-,-,3,-,m,-,-,-,-
bulg1262,-,-,-,p,-,-,-,u,S,3,-,k,-,-,-,-
mace1250,-,-,-,k,-,-,-,-,-,o,-,t,-,-,-,-
mace1250,-,-,-,k,-,-,-,-,-,o,-,t,-,-,-,-
mace1250,-,-,-,t,-,-,-,S,-,o,-,t,-,-,-,-
gawa1247,-,-,-,d,-,-,-,-,-,u,-,m,-,-,-,-
kala1373,-,-,-,d,-,-,-,-,-,i,-,m,-,-,i,7
khow1242,k,h,u,S,-,-,-,-,-,u,-,4,-,-,-,-
nort2665,-,-,-,d,-,-,-,-,-,i,-,m,-,-,-,-
hind1269,-,-,-,d,-,-,-,-,-,u,-,o,-,-,-,-
urdu1245,-,-,-,d,-,-,-,-,-,u,-,o,-,-,-,-
bhoj1244,-,-,-,d,-,-,-,-,-,u,-,o,-,-,-,-
maga1260,-,-,-,d,-,-,-,-,-,u,-,o,-,-,-,-
mait1250,-,-,-,d,-,-,-,-,-,u,-,o,-,-,-,-
mara1378,-,-,-,d,-,-,-,-,-,u,-,r,-,-,-,-
beng1280,-,-,-,d,-,-,-,-,-,o,-,a,-,-,-,-
assa1263,-,-,-,d,-,-,-,-,-,u,-,o,-,-,-,-
kash1277,-,-,-,d,-,-,-,-,-,-,-,3,-,-,-,h
kamv1242,-,-,-,d,-,-,-,-,-,i,-,m,-,-,-,-
ashk1246,-,-,-,d,-,-,-,-,-,3,-,m,-,-,-,-
west2369,-,-,-,d,-,-,-,-,-,u,-,d,-,-,-,-
bakh1245,-,-,-,d,-,-,-,-,-,i,-,-,-,-,-,-
kumz1235,-,-,-,d,-,-,-,-,-,u,-,r,-,-,-,-
yagn1238,-,p,-,h,-,-,-,a,-,i,s,t,-,-,-,-
mode1248,-,-,-,k,-,-,-,-,-,a,-,p,n,-,o,s
cypr1249,-,-,-,k,-,-,-,-,-,a,-,p,n,-,i,-
pont1253,-,-,-,k,-,-,-,-,-,a,-,p,n,-,o,s
capp1239,-,-,-,k,-,-,-,-,-,a,-,p,n,-,o,s
apul1236,-,-,-,k,-,-,-,-,-,a,-,-,n,n,o,-
homs1234,-,-,-,d,-,-,-,z,-,u,-,X,-,-,-,-
nucl1235,-,-,-,t,-,-,-,s,-,u,-,X,-,-,-,-
iris1253,-,-,-,t,-,-,-,h,-,i,-,y,-,-,-,-
iris1253,-,-,-,d,y,E,t,h,-,3,-,x,-,-,-,-
